Product_Supermarket_Identifier,Product_Supermarket_Sales
FDE16_CHUKWUDI017,7499.737
FDP24_CHUKWUDI049,3731.4116
FDS48_CHUKWUDI013,5139.463
FDG32_CHUKWUDI045,7261.056
FDX27_CHUKWUDI013,2768.44
NCH30_CHUKWUDI049,3881.3271
DRF01_CHUKWUDI027,8896.98
FDT14_CHUKWUDI046,4073.5474
NCU05_CHUKWUDI010,500.5006
FDI10_CHUKWUDI049,6670.468
FDU23_CHUKWUDI045,5680.36
DRF49_CHUKWUDI019,637.36835
DRE25_CHUKWUDI049,3281.9185
FDA07_CHUKWUDI010,605.2152
NCO42_CHUKWUDI017,4953.487
FDJ04_CHUKWUDI049,3725.3867
FDV51_CHUKWUDI018,4227.697
FDU19_CHUKWUDI027,10355.543
FDH56_CHUKWUDI049,4362.2993
DRM23_CHUKWUDI035,5776.1826
NCM41_CHUKWUDI013,3000.133
FDR48_CHUKWUDI049,5513.308
FDY03_CHUKWUDI019,641.9629
FDE09_CHUKWUDI049,3991.7764
FDV60_CHUKWUDI049,6813.4653
FDQ37_CHUKWUDI035,6574.6323
FDA28_CHUKWUDI010,661.18146
FDY01_CHUKWUDI049,4279.138
FDA14_CHUKWUDI019,804.8333
FDT34_CHUKWUDI046,3559.475
FDS16_CHUKWUDI018,3973.292
FDH17_CHUKWUDI049,3288.9692
FDY09_CHUKWUDI019,956.22656
NCY30_CHUKWUDI045,5939.499
FDW19_CHUKWUDI049,4078.315
FDH41_CHUKWUDI019,1120.2429
DRL11_CHUKWUDI045,5542.489
FDN38_CHUKWUDI035,9515.756
FDC57_CHUKWUDI018,5841.1943
FDH38_CHUKWUDI046,4111.356
FDA34_CHUKWUDI049,6226.2974
FDA35_CHUKWUDI017,4332.517
FDL33_CHUKWUDI045,6962.8306
FDN01_CHUKWUDI019,964.91974
FDW43_CHUKWUDI017,7950.3623
NCM26_CHUKWUDI017,4900.1626
FDU07_CHUKWUDI045,5334.41
FDE36_CHUKWUDI035,5975.223
FDL26_CHUKWUDI017,5375.06
FDU38_CHUKWUDI017,6940.2437
FDL24_CHUKWUDI027,10487.969
FDY55_CHUKWUDI027,14128.911
FDZ21_CHUKWUDI049,3386.8657
FDT24_CHUKWUDI013,2599.6472
FDO32_CHUKWUDI013,1839.7534
DRC12_CHUKWUDI035,6696.1333
FDL10_CHUKWUDI049,3555.187
NCB43_CHUKWUDI017,6338.476
FDS46_CHUKWUDI049,4341.512
FDN32_CHUKWUDI035,6424.265
DRI59_CHUKWUDI027,12796.824
FDP11_CHUKWUDI017,7446.358
FDQ52_CHUKWUDI035,8545.766
FDK26_CHUKWUDI045,6896.153
FDQ27_CHUKWUDI049,3743.8633
FDP24_CHUKWUDI017,3886.051
FDB29_CHUKWUDI049,3879.4473
NCM05_CHUKWUDI019,1438.0243
NCA05_CHUKWUDI013,4955.152
NCJ06_CHUKWUDI013,3925.7368
FDZ33_CHUKWUDI019,812.92206
FDQ34_CHUKWUDI046,3698.584
FDK20_CHUKWUDI018,3733.5117
FDV26_CHUKWUDI018,5353.227
DRK11_CHUKWUDI035,5302.0264
FDQ37_CHUKWUDI027,11220.707
FDU15_CHUKWUDI013,1212.6453
DRM23_CHUKWUDI010,855.22174
FDL44_CHUKWUDI027,9709.199
FDS04_CHUKWUDI010,872.98016
FDF14_CHUKWUDI035,5535.9316
FDS15_CHUKWUDI046,3668.423
NCB42_CHUKWUDI017,3768.85
FDV07_CHUKWUDI049,3969.793
FDP51_CHUKWUDI019,675.43365
FDP23_CHUKWUDI027,12394.979
FDJ15_CHUKWUDI046,6614.6875
FDO36_CHUKWUDI027,10724.483
FDQ10_CHUKWUDI049,6551.0854
FDK32_CHUKWUDI049,5489.4336
FDC03_CHUKWUDI049,7199.9365
FDT01_CHUKWUDI017,7805.9507
FDV45_CHUKWUDI018,5488.2466
FDT58_CHUKWUDI017,6007.392
NCT29_CHUKWUDI019,667.299
NCG07_CHUKWUDI027,11154.463
FDL22_CHUKWUDI013,3031.171
NCX05_CHUKWUDI019,630.7008
FDL51_CHUKWUDI018,5980.5723
NCS53_CHUKWUDI019,831.1263
NCQ43_CHUKWUDI049,3443.5896
NCS29_CHUKWUDI019,1424.9802
DRJ24_CHUKWUDI017,6984.431
FDU48_CHUKWUDI017,4356.39
FDX11_CHUKWUDI045,6109.518
DRL01_CHUKWUDI017,8241.932
DRH25_CHUKWUDI010,271.51324
DRM59_CHUKWUDI019,826.7353
NCS42_CHUKWUDI046,3060.7783
FDY31_CHUKWUDI018,4491.19
FDI14_CHUKWUDI049,5102.6924
NCP30_CHUKWUDI013,1248.7505
FDO34_CHUKWUDI017,5720.183
FDS12_CHUKWUDI019,657.1066
NCC18_CHUKWUDI049,5638.5913
FDH12_CHUKWUDI049,3734.3164
DRH13_CHUKWUDI018,3052.4326
FDV57_CHUKWUDI049,6508.157
NCP05_CHUKWUDI010,742.5116
FDW26_CHUKWUDI049,8478.92
FDV57_CHUKWUDI046,6275.93
NCB54_CHUKWUDI013,4465.4106
DRD25_CHUKWUDI019,635.0972
FDX32_CHUKWUDI018,4020.9185
NCE55_CHUKWUDI017,6245.195
DRI47_CHUKWUDI018,3736.6997
FDR47_CHUKWUDI049,6655.108
DRJ01_CHUKWUDI018,5165.2173
FDG08_CHUKWUDI045,6067.8228
FDO46_CHUKWUDI017,7243.8413
FDL44_CHUKWUDI045,5247.164
NCB55_CHUKWUDI013,1768.0156
NCW42_CHUKWUDI027,12686.516
FDJ52_CHUKWUDI017,5555.9243
NCA41_CHUKWUDI046,6370.61
FDI52_CHUKWUDI049,3903.082
NCB43_CHUKWUDI035,6382.5146
FDY31_CHUKWUDI049,5324.9023
FDF22_CHUKWUDI018,7184.528
FDU14_CHUKWUDI045,8072.7314
FDA32_CHUKWUDI017,7521.3022
FDD50_CHUKWUDI035,5805.8726
FDR36_CHUKWUDI013,1707.0737
FDT26_CHUKWUDI046,3537.8252
FDZ03_CHUKWUDI046,6101.2837
FDG16_CHUKWUDI049,7487.9976
NCA05_CHUKWUDI019,792.1107
FDY27_CHUKWUDI046,6055.31
FDZ03_CHUKWUDI049,6546.044
FDS15_CHUKWUDI049,3834.2158
FDN21_CHUKWUDI035,5578.73
DRH37_CHUKWUDI049,5727.1494
FDV35_CHUKWUDI049,5109.85
DRF25_CHUKWUDI013,1504.0416
FDG20_CHUKWUDI046,6129.9106
FDV46_CHUKWUDI049,4875.5366
FDA07_CHUKWUDI013,4543.31
FDD46_CHUKWUDI045,5229.3213
FDX23_CHUKWUDI013,3245.667
FDB35_CHUKWUDI013,2905.0742
FDA02_CHUKWUDI018,3621.9165
FDI34_CHUKWUDI045,9198.889
NCI06_CHUKWUDI049,7054.232
FDO13_CHUKWUDI045,5747.223
FDO24_CHUKWUDI045,5538.652
FDL14_CHUKWUDI035,5905.196
FDG16_CHUKWUDI045,7131.1504
FDM12_CHUKWUDI035,6663.5894
FDC03_CHUKWUDI035,6988.901
FDM15_CHUKWUDI045,5277.804
FDN04_CHUKWUDI035,6807.0415
NCR53_CHUKWUDI019,1165.1649
FDW11_CHUKWUDI013,1724.066
FDK08_CHUKWUDI013,3552.6526
NCR30_CHUKWUDI013,2361.2974
FDA19_CHUKWUDI010,670.54755
NCU29_CHUKWUDI046,5155.5503
FDX01_CHUKWUDI049,4220.362
FDF35_CHUKWUDI013,3018.6562
FDN04_CHUKWUDI017,6739.614
FDV01_CHUKWUDI019,866.0715
FDA56_CHUKWUDI013,4271.466
FDW27_CHUKWUDI019,848.98663
NCK29_CHUKWUDI017,4069.3262
FDL48_CHUKWUDI013,1608.0881
FDX31_CHUKWUDI017,8152.9614
FDV04_CHUKWUDI049,5701.308
FDO34_CHUKWUDI045,5654.2847
FDS34_CHUKWUDI017,3937.816
FDL40_CHUKWUDI010,500.29846
DRA24_CHUKWUDI010,797.60297
FDM25_CHUKWUDI010,1059.3978
FDN08_CHUKWUDI018,3596.2686
FDD05_CHUKWUDI049,3907.9282
FDL02_CHUKWUDI046,3520.7695
FDX07_CHUKWUDI027,10967.948
DRJ01_CHUKWUDI045,5640.739
FDD21_CHUKWUDI017,4087.751
FDT57_CHUKWUDI035,8427.678
FDD53_CHUKWUDI010,29.27146
FDZ10_CHUKWUDI019,723.3353
FDI26_CHUKWUDI018,5937.7334
FDE34_CHUKWUDI046,6723.643
FDV48_CHUKWUDI010,309.15543
FDT15_CHUKWUDI046,6689.362
FDQ39_CHUKWUDI049,6509.766
NCF43_CHUKWUDI049,5224.0957
FDF40_CHUKWUDI035,8402.531
FDL20_CHUKWUDI019,646.37006
FDW46_CHUKWUDI013,2213.889
FDQ24_CHUKWUDI019,1336.8917
FDR34_CHUKWUDI045,8040.396
NCF31_CHUKWUDI045,5296.594
FDQ58_CHUKWUDI035,5575.3716
FDT49_CHUKWUDI018,3031.401
DRG13_CHUKWUDI013,5773.311
NCG55_CHUKWUDI013,3911.4998
FDW12_CHUKWUDI013,5347.74
FDY15_CHUKWUDI035,5005.845
FDY39_CHUKWUDI019,1006.8531
FDV51_CHUKWUDI027,9748.004
FDT40_CHUKWUDI013,4290.95
FDV09_CHUKWUDI035,5474.5806
FDO03_CHUKWUDI045,8964.767
FDG45_CHUKWUDI045,7556.4756
DRF13_CHUKWUDI046,5277.774
FDZ21_CHUKWUDI010,528.3388
FDB56_CHUKWUDI049,7169.273
NCK42_CHUKWUDI027,12486.991
NCL19_CHUKWUDI013,4850.73
NCZ06_CHUKWUDI019,1396.5956
NCS30_CHUKWUDI010,278.5376
FDG32_CHUKWUDI019,1187.6151
DRM23_CHUKWUDI017,5811.1914
FDM14_CHUKWUDI046,3754.8882
FDP09_CHUKWUDI049,7434.961
FDC50_CHUKWUDI046,3173.7454
FDP01_CHUKWUDI035,5406.4907
DRF01_CHUKWUDI013,5220.058
FDU40_CHUKWUDI045,6190.202
FDI21_CHUKWUDI013,2477.5894
FDY31_CHUKWUDI035,5256.43
NCM54_CHUKWUDI013,4196.204
FDR52_CHUKWUDI019,1028.617
FDZ31_CHUKWUDI027,11313.889
FDM24_CHUKWUDI045,5439.8276
NCR50_CHUKWUDI046,4880.6934
NCU18_CHUKWUDI018,3647.5303
FDK22_CHUKWUDI035,8428.406
DRB25_CHUKWUDI010,653.7404
FDL13_CHUKWUDI019,1274.2512
FDS02_CHUKWUDI019,1060.2216
FDR25_CHUKWUDI017,9521.792
NCQ29_CHUKWUDI019,1386.2192
FDE35_CHUKWUDI013,1990.4731
FDL02_CHUKWUDI049,3715.3806
FDA44_CHUKWUDI013,1792.5
FDR27_CHUKWUDI018,3355.634
NCB30_CHUKWUDI045,6808.4185
FDF16_CHUKWUDI013,5246.8525
FDF11_CHUKWUDI045,8992.662
NCW42_CHUKWUDI017,7424.8555
FDE05_CHUKWUDI013,5455.2705
FDG09_CHUKWUDI018,5595.0757
FDY33_CHUKWUDI049,5915.0454
FDR46_CHUKWUDI046,4810.976
FDZ12_CHUKWUDI010,887.35986
FDB22_CHUKWUDI010,987.1412
FDH19_CHUKWUDI019,942.7894
FDW45_CHUKWUDI049,5031.062
DRM37_CHUKWUDI018,5837.6343
FDV37_CHUKWUDI049,7648.9565
FDH57_CHUKWUDI035,4648.4565
FDO24_CHUKWUDI027,9523.814
FDF35_CHUKWUDI049,3344.8093
NCL30_CHUKWUDI046,4025.004
FDF12_CHUKWUDI017,5251.7153
NCT17_CHUKWUDI046,7146.3813
FDU27_CHUKWUDI010,221.72014
FDD39_CHUKWUDI019,1158.0675
FDW57_CHUKWUDI049,6871.387
NCN14_CHUKWUDI019,984.8497
FDX57_CHUKWUDI010,551.55914
FDK33_CHUKWUDI018,6426.905
DRF36_CHUKWUDI049,6844.11
FDF12_CHUKWUDI018,4571.099
NCO29_CHUKWUDI018,4893.679
NCN05_CHUKWUDI035,6721.8677
NCU06_CHUKWUDI019,1225.1846
FDF52_CHUKWUDI017,6483.9
FDA08_CHUKWUDI045,6122.6455
FDA51_CHUKWUDI046,3692.3147
FDZ26_CHUKWUDI017,8931.117
FDX43_CHUKWUDI017,5796.682
FDD40_CHUKWUDI045,6121.38
FDP21_CHUKWUDI027,11293.548
FDG35_CHUKWUDI019,961.8566
NCE43_CHUKWUDI017,6244.2544
DRO47_CHUKWUDI010,701.9024
FDJ46_CHUKWUDI018,5572.4194
DRM37_CHUKWUDI035,6946.819
FDJ55_CHUKWUDI049,8593.009
FDU48_CHUKWUDI035,4340.4624
FDR43_CHUKWUDI010,25.32401
FDO25_CHUKWUDI018,7069.223
FDQ39_CHUKWUDI035,6474.477
NCT53_CHUKWUDI019,873.0817
DRK23_CHUKWUDI027,13826.647
FDJ52_CHUKWUDI035,5590.9517
FDH44_CHUKWUDI046,4863.4897
FDA08_CHUKWUDI046,6209.0674
NCP54_CHUKWUDI018,3097.7573
FDA36_CHUKWUDI045,6583.4595
FDH26_CHUKWUDI045,4817.645
NCY18_CHUKWUDI027,10441.527
FDD47_CHUKWUDI010,1109.1416
NCO26_CHUKWUDI049,4170.958
DRF27_CHUKWUDI035,5182.4517
FDJ21_CHUKWUDI013,5303.614
FDZ44_CHUKWUDI019,678.28345
FDX26_CHUKWUDI045,5602.5747
NCX42_CHUKWUDI035,5871.9795
NCM29_CHUKWUDI045,4376.395
FDD14_CHUKWUDI049,6279.5317
NCS18_CHUKWUDI046,3717.005
FDZ12_CHUKWUDI019,773.9594
FDR28_CHUKWUDI049,5950.1274
FDO58_CHUKWUDI013,5578.849
NCS30_CHUKWUDI046,4487.3765
FDI45_CHUKWUDI049,6509.6025
NCA17_CHUKWUDI045,4751.087
DRD37_CHUKWUDI013,1593.696
FDR03_CHUKWUDI017,7154.181
FDU19_CHUKWUDI049,6647.7173
FDQ09_CHUKWUDI013,4030.4907
FDM28_CHUKWUDI019,971.56934
DRQ35_CHUKWUDI017,4254.923
FDF11_CHUKWUDI035,9177.445
FDH57_CHUKWUDI017,4511.729
NCN06_CHUKWUDI013,5920.7563
FDZ03_CHUKWUDI018,5262.982
FDZ51_CHUKWUDI010,623.0485
FDG35_CHUKWUDI046,5420.14
DRL11_CHUKWUDI049,5869.9585
DRZ24_CHUKWUDI046,4269.6475
NCZ54_CHUKWUDI046,5399.0806
FDK55_CHUKWUDI013,2653.8882
FDU27_CHUKWUDI013,1470.5234
NCZ06_CHUKWUDI017,8749.379
FDX31_CHUKWUDI045,8034.2427
FDG53_CHUKWUDI010,871.2597
FDC47_CHUKWUDI019,1224.0793
FDN39_CHUKWUDI027,9905.133
FDY25_CHUKWUDI046,6750.4106
FDA35_CHUKWUDI046,4011.9368
FDT34_CHUKWUDI018,2986.3872
FDY03_CHUKWUDI046,3432.19
FDG50_CHUKWUDI013,3179.1372
FDA14_CHUKWUDI046,4443.428
FDX08_CHUKWUDI049,6743.492
NCN06_CHUKWUDI035,5939.1597
NCJ54_CHUKWUDI035,9152.573
FDX51_CHUKWUDI045,7087.9062
FDL14_CHUKWUDI010,1049.1514
FDT21_CHUKWUDI045,9167.926
FDL43_CHUKWUDI013,2423.1172
FDT28_CHUKWUDI017,5126.0415
FDX60_CHUKWUDI013,2563.7778
NCX18_CHUKWUDI018,5900.4717
FDB22_CHUKWUDI027,9333.967
FDE45_CHUKWUDI046,6442.5347
FDU50_CHUKWUDI017,3755.2302
DRF36_CHUKWUDI046,6557.156
DRN35_CHUKWUDI013,1501.093
FDS46_CHUKWUDI019,693.232
FDG17_CHUKWUDI017,8999.534
FDL57_CHUKWUDI045,9223.851
FDR46_CHUKWUDI027,8919.26
NCK54_CHUKWUDI017,4013.8691
FDJ26_CHUKWUDI045,7556.082
FDW01_CHUKWUDI027,9317.24
NCK18_CHUKWUDI035,5943.562
FDQ49_CHUKWUDI046,5278.687
FDW49_CHUKWUDI035,6113.5767
NCO42_CHUKWUDI027,8748.765
FDM10_CHUKWUDI045,7205.8315
NCC42_CHUKWUDI049,4854.531
FDD50_CHUKWUDI049,5895.4277
FDL09_CHUKWUDI027,10153.805
FDH35_CHUKWUDI049,5231.923
FDE36_CHUKWUDI018,5463.5747
DRD12_CHUKWUDI013,3213.221
FDT60_CHUKWUDI018,3471.7188
FDI02_CHUKWUDI018,3054.0767
FDA39_CHUKWUDI010,59.880653
FDJ04_CHUKWUDI013,3667.9656
FDV19_CHUKWUDI018,4823.387
NCP41_CHUKWUDI010,548.3774
FDO24_CHUKWUDI010,910.7198
FDT11_CHUKWUDI046,6814.002
NCS54_CHUKWUDI010,979.87225
NCN41_CHUKWUDI019,658.473
NCA30_CHUKWUDI046,6259.849
FDQ49_CHUKWUDI017,5424.7124
FDV20_CHUKWUDI018,3458.1982
FDH57_CHUKWUDI010,828.2553
NCO05_CHUKWUDI013,3312.2476
DRA24_CHUKWUDI017,5782.716
FDV44_CHUKWUDI046,7124.721
DRI03_CHUKWUDI018,5508.7437
FDH21_CHUKWUDI019,881.21234
NCR17_CHUKWUDI017,3963.7422
FDU34_CHUKWUDI018,3077.8682
FDV12_CHUKWUDI013,3355.0754
FDK09_CHUKWUDI027,13186.589
FDV19_CHUKWUDI046,5597.228
FDX56_CHUKWUDI019,1129.2224
FDK26_CHUKWUDI019,1017.90173
FDH58_CHUKWUDI018,3473.503
FDV20_CHUKWUDI049,4392.6904
FDW39_CHUKWUDI035,6384.062
DRM59_CHUKWUDI017,5380.8
FDT24_CHUKWUDI010,489.3042
FDR09_CHUKWUDI035,9124.511
FDI14_CHUKWUDI017,4922.887
FDS03_CHUKWUDI010,61.109276
DRK13_CHUKWUDI027,11567.908
FDQ14_CHUKWUDI049,5157.353
FDU31_CHUKWUDI049,8945.455
FDA28_CHUKWUDI035,4335.946
NCQ06_CHUKWUDI017,9339.805
FDQ58_CHUKWUDI046,5609.848
FDR34_CHUKWUDI017,8219.088
NCX29_CHUKWUDI019,767.95746
FDB27_CHUKWUDI045,6751.0737
FDE05_CHUKWUDI046,5218.729
FDA33_CHUKWUDI035,5286.4507
FDE11_CHUKWUDI019,1005.3466
FDL22_CHUKWUDI049,3121.464
FDH17_CHUKWUDI013,3208.9133
DRC25_CHUKWUDI010,19.923456
NCE43_CHUKWUDI027,9956.529
FDX26_CHUKWUDI027,10213.746
FDG53_CHUKWUDI035,4773.472
FDW52_CHUKWUDI013,5909.337
FDT48_CHUKWUDI018,6596.112
NCF30_CHUKWUDI017,4158.6304
DRI51_CHUKWUDI018,4278.525
FDB17_CHUKWUDI019,965.73444
NCC31_CHUKWUDI035,5542.056
DRA24_CHUKWUDI019,904.146
FDZ26_CHUKWUDI027,13092.279
FDC21_CHUKWUDI013,3968.8936
FDV01_CHUKWUDI027,9593.871
FDX16_CHUKWUDI045,4640.0894
FDA21_CHUKWUDI045,6361.97
NCT42_CHUKWUDI018,4696.4087
FDJ32_CHUKWUDI013,1924.1887
FDX03_CHUKWUDI013,1362.3043
NCR50_CHUKWUDI027,9079.375
FDU02_CHUKWUDI019,1212.8204
NCI55_CHUKWUDI013,3982.7446
FDQ16_CHUKWUDI049,3352.9326
FDM20_CHUKWUDI017,9667.921
FDE05_CHUKWUDI019,803.80334
NCY54_CHUKWUDI049,6413.9663
FDE32_CHUKWUDI013,1206.8691
FDY59_CHUKWUDI049,3330.2236
FDO19_CHUKWUDI010,258.8312
FDG26_CHUKWUDI045,8749.122
FDV50_CHUKWUDI018,2703.255
NCX05_CHUKWUDI013,3862.8198
FDH53_CHUKWUDI010,422.94666
NCR05_CHUKWUDI035,7512.9766
FDZ48_CHUKWUDI018,2449.7344
FDC34_CHUKWUDI018,4555.319
FDR19_CHUKWUDI049,5488.2065
DRJ01_CHUKWUDI046,5826.744
FDO36_CHUKWUDI035,5951.53
FDH58_CHUKWUDI049,4235.187
FDH60_CHUKWUDI027,11680.184
FDI35_CHUKWUDI035,6008.098
NCI17_CHUKWUDI013,3208.0498
FDZ25_CHUKWUDI046,5914.105
FDR11_CHUKWUDI045,5590.807
FDU59_CHUKWUDI027,9494.244
FDW59_CHUKWUDI013,2721.254
FDX26_CHUKWUDI017,5839.1733
FDM09_CHUKWUDI046,6481.395
FDG34_CHUKWUDI010,690.2819
FDT37_CHUKWUDI035,9200.021
FDY25_CHUKWUDI017,6891.361
NCV29_CHUKWUDI046,6440.9194
FDQ13_CHUKWUDI013,2812.3455
NCA41_CHUKWUDI049,6639.3716
NCJ05_CHUKWUDI027,9076.792
FDC22_CHUKWUDI018,6554.471
FDA03_CHUKWUDI035,4747.6187
FDX31_CHUKWUDI019,1297.7339
NCC19_CHUKWUDI035,7036.6685
NCZ54_CHUKWUDI010,882.16345
NCQ54_CHUKWUDI035,5765.96
FDN01_CHUKWUDI027,10481.064
FDP21_CHUKWUDI017,7046.888
FDH10_CHUKWUDI035,6713.0024
FDX25_CHUKWUDI017,6288.518
FDR23_CHUKWUDI019,951.14105
FDQ58_CHUKWUDI045,5427.7124
FDX50_CHUKWUDI046,2954.538
FDM15_CHUKWUDI027,9163.585
FDZ59_CHUKWUDI018,5525.531
FDP34_CHUKWUDI035,5701.9507
NCZ30_CHUKWUDI049,4285.526
FDS27_CHUKWUDI035,7535.0674
FDA46_CHUKWUDI045,6684.76
FDS57_CHUKWUDI019,789.82007
NCX06_CHUKWUDI027,10742.634
FDG02_CHUKWUDI017,6940.785
FDW52_CHUKWUDI017,5839.3926
FDI21_CHUKWUDI010,32.845802
NCH07_CHUKWUDI049,5846.037
FDL28_CHUKWUDI035,8967.35
FDT60_CHUKWUDI017,4266.0874
NCR41_CHUKWUDI046,2864.0342
FDP24_CHUKWUDI046,3602.101
FDZ15_CHUKWUDI049,4010.877
FDQ25_CHUKWUDI049,6680.1587
NCI43_CHUKWUDI013,1444.2732
NCK29_CHUKWUDI013,4291.3916
FDX19_CHUKWUDI045,7815.3037
NCT17_CHUKWUDI045,7098.846
DRA59_CHUKWUDI049,7064.2954
FDN28_CHUKWUDI046,3472.976
FDS43_CHUKWUDI035,7103.1777
FDE16_CHUKWUDI027,11920.799
FDW40_CHUKWUDI018,3842.946
DRD25_CHUKWUDI010,288.9743
FDA56_CHUKWUDI046,4312.2466
FDP07_CHUKWUDI045,6531.9683
FDW50_CHUKWUDI035,5586.4507
FDI58_CHUKWUDI046,3331.963
DRF48_CHUKWUDI045,6742.604
FDJ26_CHUKWUDI027,12733.547
FDS14_CHUKWUDI013,5400.892
FDB37_CHUKWUDI027,13697.207
FDM40_CHUKWUDI046,4927.4
FDD26_CHUKWUDI035,6930.7876
FDD03_CHUKWUDI017,7920.1206
NCA05_CHUKWUDI049,5030.898
FDS48_CHUKWUDI046,4900.185
FDU51_CHUKWUDI045,5687.5415
NCB06_CHUKWUDI013,5388.0474
FDS20_CHUKWUDI045,6456.0464
FDS27_CHUKWUDI019,1054.1023
FDT26_CHUKWUDI049,3852.7886
FDF44_CHUKWUDI035,4744.4106
FDD26_CHUKWUDI019,1012.60565
DRG37_CHUKWUDI018,4240.7085
FDL14_CHUKWUDI049,5973.2437
NCO54_CHUKWUDI013,1845.2903
NCJ05_CHUKWUDI017,5103.6426
FDW31_CHUKWUDI017,7771.997
FDU23_CHUKWUDI018,4534.5815
NCN43_CHUKWUDI013,4302.112
DRG23_CHUKWUDI013,5429.4673
FDC11_CHUKWUDI013,2336.5166
FDA04_CHUKWUDI027,14250.988
DRA12_CHUKWUDI013,5361.6953
FDC56_CHUKWUDI018,3536.776
DRI59_CHUKWUDI017,8490.742
FDA22_CHUKWUDI035,5687.508
FDA21_CHUKWUDI046,6492.4463
FDA32_CHUKWUDI019,1157.7096
FDA10_CHUKWUDI049,4127.145
NCK19_CHUKWUDI046,7078.49
FDA47_CHUKWUDI045,5976.6665
NCE43_CHUKWUDI010,965.3256
NCL31_CHUKWUDI035,4939.928
FDN39_CHUKWUDI017,5603.036
FDB40_CHUKWUDI049,4843.1406
FDW50_CHUKWUDI045,5297.481
FDR12_CHUKWUDI018,5258.8525
FDA02_CHUKWUDI027,8496.546
FDD04_CHUKWUDI017,4454.8384
NCG07_CHUKWUDI019,1033.6736
NCD07_CHUKWUDI049,4018.7153
FDZ33_CHUKWUDI027,8896.535
DRA24_CHUKWUDI035,5798.489
NCE06_CHUKWUDI018,5074.558
DRN11_CHUKWUDI017,4902.4526
FDV28_CHUKWUDI013,1091.5234
DRJ47_CHUKWUDI046,5651.0483
FDT37_CHUKWUDI017,9191.698
FDF17_CHUKWUDI049,7134.1973
FDB27_CHUKWUDI049,7079.033
FDR28_CHUKWUDI035,5867.378
FDQ44_CHUKWUDI018,2977.5674
NCK19_CHUKWUDI045,6998.4224
FDN38_CHUKWUDI045,9382.514
FDZ58_CHUKWUDI017,4181.056
FDI33_CHUKWUDI046,3052.3325
FDR37_CHUKWUDI045,6221.231
NCD54_CHUKWUDI013,4887.246
FDE16_CHUKWUDI049,7783.09
FDE20_CHUKWUDI017,6408.651
FDT55_CHUKWUDI027,9632.176
NCQ30_CHUKWUDI017,4232.654
FDA32_CHUKWUDI049,7814.182
FDZ51_CHUKWUDI013,3317.3882
FDS23_CHUKWUDI049,4457.8677
NCH18_CHUKWUDI035,9456.504
FDV20_CHUKWUDI017,4503.631
FDB58_CHUKWUDI027,8971.734
FDU13_CHUKWUDI049,5406.5864
FDW07_CHUKWUDI049,3083.8984
FDR57_CHUKWUDI035,5780.107
NCL54_CHUKWUDI017,6325.0874
FDQ07_CHUKWUDI027,12832.439
FDP07_CHUKWUDI018,5540.4976
FDN12_CHUKWUDI017,3677.683
FDQ12_CHUKWUDI045,8287.015
NCZ29_CHUKWUDI010,666.3572
FDO31_CHUKWUDI013,2807.8882
FDS45_CHUKWUDI013,3889.1133
FDA34_CHUKWUDI018,4694.5728
FDJ38_CHUKWUDI046,7169.5767
FDS52_CHUKWUDI046,3242.484
FDP21_CHUKWUDI019,1053.8181
FDY08_CHUKWUDI045,4882.6157
FDN60_CHUKWUDI035,5478.8174
DRB48_CHUKWUDI010,78.01412
FDB03_CHUKWUDI035,8216.1
FDI22_CHUKWUDI035,7856.281
DRD49_CHUKWUDI045,9236.07
FDQ10_CHUKWUDI045,6125.6987
NCV06_CHUKWUDI035,7378.535
FDJ10_CHUKWUDI035,5113.7524
FDK26_CHUKWUDI035,6939.944
FDE10_CHUKWUDI010,475.19293
FDL38_CHUKWUDI010,552.63525
FDA31_CHUKWUDI035,6210.778
