Product_Supermarket_Identifier,Product_Supermarket_Sales
FDX27_CHUKWUDI013,3181.4172
NCH30_CHUKWUDI049,4615.8813
DRF01_CHUKWUDI027,8846.535
FDT14_CHUKWUDI046,4715.8374
NCU05_CHUKWUDI010,251.97697
FDI10_CHUKWUDI049,6964.987
FDU23_CHUKWUDI045,6572.696
DRF49_CHUKWUDI019,670.6732
DRE25_CHUKWUDI049,3230.0898
FDA07_CHUKWUDI010,591.8185
NCO42_CHUKWUDI017,5919.3296
FDJ04_CHUKWUDI049,4658.6934
FDV51_CHUKWUDI018,5615.3145
FDU19_CHUKWUDI027,10855.917
FDH56_CHUKWUDI049,4501.704
DRM23_CHUKWUDI035,6781.743
NCM41_CHUKWUDI013,3230.0898
FDR48_CHUKWUDI049,5773.22
FDY03_CHUKWUDI019,659.5484
FDE09_CHUKWUDI049,4118.5864
FDV60_CHUKWUDI049,7537.8354
FDQ37_CHUKWUDI035,7386.524
FDA28_CHUKWUDI010,706.7149
FDY01_CHUKWUDI049,4560.0044
FDA14_CHUKWUDI019,859.6868
FDT34_CHUKWUDI046,4003.2322
FDS16_CHUKWUDI018,5418.1646
FDH17_CHUKWUDI049,3724.1675
FDY09_CHUKWUDI019,1330.504
NCY30_CHUKWUDI045,7386.524
FDW19_CHUKWUDI049,4176.886
FDH41_CHUKWUDI019,1535.9331
DRL11_CHUKWUDI045,6025.789
FDN38_CHUKWUDI035,8997.141
FDC57_CHUKWUDI018,6411.4863
FDH38_CHUKWUDI046,4429.9434
FDA34_CHUKWUDI049,6990.876
FDA35_CHUKWUDI017,4886.478
FDL33_CHUKWUDI045,7277.908
FDN01_CHUKWUDI019,1308.5806
FDW43_CHUKWUDI017,9481.12
NCM26_CHUKWUDI017,5919.3296
FDU07_CHUKWUDI045,5773.22
FDE36_CHUKWUDI035,5967.489
FDL26_CHUKWUDI017,6154.2593
FDU38_CHUKWUDI017,7407.502
FDL24_CHUKWUDI027,10086.766
FDY55_CHUKWUDI027,18170.75
FDZ21_CHUKWUDI049,3566.3022
FDT24_CHUKWUDI013,2091.0725
FDO32_CHUKWUDI013,1856.2725
DRC12_CHUKWUDI035,7425.9795
FDL10_CHUKWUDI049,3602.3696
NCB43_CHUKWUDI017,7386.524
FDS46_CHUKWUDI049,4954.0933
FDN32_CHUKWUDI035,7425.9795
DRI59_CHUKWUDI027,12678.405
FDP11_CHUKWUDI017,8174.854
FDQ52_CHUKWUDI035,9845.818
FDK26_CHUKWUDI045,7315.216
FDQ27_CHUKWUDI049,3866.6448
FDP24_CHUKWUDI017,4954.0933
FDB29_CHUKWUDI049,4593.713
NCM05_CHUKWUDI019,1827.3046
NCA05_CHUKWUDI013,5989.573
NCJ06_CHUKWUDI013,5011.188
FDZ33_CHUKWUDI019,861.38446
FDQ34_CHUKWUDI046,4003.2322
FDK20_CHUKWUDI018,4227.677
FDV26_CHUKWUDI018,6359.703
DRK11_CHUKWUDI035,5740.6533
FDQ37_CHUKWUDI027,13732.999
FDU15_CHUKWUDI013,1869.034
DRM23_CHUKWUDI010,1115.841
FDL44_CHUKWUDI027,9952.661
FDS04_CHUKWUDI010,957.5994
FDF14_CHUKWUDI035,5714.92
FDS15_CHUKWUDI046,4032.3137
NCB42_CHUKWUDI017,4630.248
FDV07_CHUKWUDI049,4118.5864
FDP51_CHUKWUDI019,659.5484
FDP23_CHUKWUDI027,12979.912
FDJ15_CHUKWUDI046,7326.246
FDO36_CHUKWUDI027,11595.916
FDQ10_CHUKWUDI049,6990.876
FDK32_CHUKWUDI049,6205.6416
FDC03_CHUKWUDI049,7400.4663
FDT01_CHUKWUDI017,8501.729
FDV45_CHUKWUDI018,6354.079
FDT58_CHUKWUDI017,6247.4346
NCT29_CHUKWUDI019,729.23584
NCG07_CHUKWUDI027,13805.633
FDL22_CHUKWUDI013,3204.9543
NCX05_CHUKWUDI019,729.23584
FDL51_CHUKWUDI018,7518.7827
NCS53_CHUKWUDI019,1028.447
NCQ43_CHUKWUDI049,4095.2412
NCS29_CHUKWUDI019,1827.3046
DRJ24_CHUKWUDI017,7407.502
FDU48_CHUKWUDI017,5054.0034
FDX11_CHUKWUDI045,7472.024
DRL01_CHUKWUDI017,9481.12
DRH25_CHUKWUDI010,444.02646
DRM59_CHUKWUDI019,988.1227
NCS42_CHUKWUDI046,3100.0295
FDY31_CHUKWUDI018,5248.2437
FDI14_CHUKWUDI049,6240.116
NCP30_CHUKWUDI013,1936.6967
FDO34_CHUKWUDI017,6432.9995
FDS12_CHUKWUDI019,601.3874
NCC18_CHUKWUDI049,6796.4194
FDH12_CHUKWUDI049,4003.2322
DRH13_CHUKWUDI018,3763.0034
FDV57_CHUKWUDI049,6958.8467
NCP05_CHUKWUDI010,960.3907
FDW26_CHUKWUDI049,8329.904
FDV57_CHUKWUDI046,6815.64
NCB54_CHUKWUDI013,4838.4365
DRD25_CHUKWUDI019,670.6732
FDX32_CHUKWUDI018,5569.452
NCE55_CHUKWUDI017,6848.004
DRI47_CHUKWUDI018,5377.2593
FDR47_CHUKWUDI049,7398.7886
DRJ01_CHUKWUDI018,5546.6104
FDG08_CHUKWUDI045,6928.025
FDO46_CHUKWUDI017,7427.657
FDL44_CHUKWUDI045,6281.597
NCB55_CHUKWUDI013,2091.0725
NCW42_CHUKWUDI027,15487.376
FDJ52_CHUKWUDI017,5967.489
NCA41_CHUKWUDI046,7298.679
FDI52_CHUKWUDI049,4954.0933
NCB43_CHUKWUDI035,7386.524
FDY31_CHUKWUDI049,5714.92
FDF22_CHUKWUDI018,7739.3994
FDU14_CHUKWUDI045,9845.818
FDA32_CHUKWUDI017,8590.091
FDD50_CHUKWUDI035,6400.013
FDR36_CHUKWUDI013,1856.2725
FDT26_CHUKWUDI046,4871.712
FDZ03_CHUKWUDI046,7326.246
FDG16_CHUKWUDI049,8508.125
NCA05_CHUKWUDI019,986.11725
FDY27_CHUKWUDI046,7062.901
FDZ03_CHUKWUDI049,7469.4526
FDS15_CHUKWUDI049,4032.3137
FDN21_CHUKWUDI035,6114.8037
DRH37_CHUKWUDI049,6432.9995
FDV35_CHUKWUDI049,6114.8037
DRF25_CHUKWUDI013,1839.9528
FDG20_CHUKWUDI046,6815.64
FDV46_CHUKWUDI049,5279.3936
FDA07_CHUKWUDI013,4772.4854
FDD46_CHUKWUDI045,5714.92
FDX23_CHUKWUDI013,3366.8408
FDB35_CHUKWUDI013,3089.4082
FDA02_CHUKWUDI018,5377.2593
FDI34_CHUKWUDI045,9462.642
NCI06_CHUKWUDI049,7423.408
FDO13_CHUKWUDI045,6116.148
FDO24_CHUKWUDI045,6025.789
FDL14_CHUKWUDI035,5993.222
FDG16_CHUKWUDI045,8590.091
FDM12_CHUKWUDI035,7472.024
FDC03_CHUKWUDI035,7427.657
FDM15_CHUKWUDI045,5773.22
FDN04_CHUKWUDI035,7021.195
NCR53_CHUKWUDI019,1656.6089
FDW11_CHUKWUDI013,2013.953
FDK08_CHUKWUDI013,3674.1294
NCR30_CHUKWUDI013,2169.9731
FDA19_CHUKWUDI010,621.2957
NCU29_CHUKWUDI046,5749.3945
FDX01_CHUKWUDI049,4501.704
FDF35_CHUKWUDI013,4094.5056
FDN04_CHUKWUDI017,6950.951
FDV01_CHUKWUDI019,935.6768
FDA56_CHUKWUDI013,4772.4854
FDW27_CHUKWUDI019,854.09875
NCK29_CHUKWUDI017,4631.3237
FDL48_CHUKWUDI013,1976.1051
FDX31_CHUKWUDI017,9460.557
FDV04_CHUKWUDI049,5740.6533
FDO34_CHUKWUDI045,6969.5684
FDS34_CHUKWUDI017,4658.6934
FDL40_CHUKWUDI010,480.97202
DRA24_CHUKWUDI010,1123.748
FDM25_CHUKWUDI010,1551.015
FDN08_CHUKWUDI018,4079.7705
FDD05_CHUKWUDI049,5011.188
FDL02_CHUKWUDI046,4160.22
FDX07_CHUKWUDI027,12107.858
DRJ01_CHUKWUDI045,5967.489
FDD21_CHUKWUDI017,4527.4375
FDT57_CHUKWUDI035,9435.076
FDD53_CHUKWUDI010,336.88086
FDZ10_CHUKWUDI019,694.1162
FDI26_CHUKWUDI018,6219.12
FDE34_CHUKWUDI046,7254.3125
FDV48_CHUKWUDI010,409.00027
FDT15_CHUKWUDI046,7326.246
FDQ39_CHUKWUDI049,7441.8857
NCF43_CHUKWUDI049,4985.3267
FDF40_CHUKWUDI035,9871.299
FDL20_CHUKWUDI019,691.5709
FDW46_CHUKWUDI013,2047.0054
FDQ24_CHUKWUDI019,1551.3856
FDR34_CHUKWUDI045,9481.12
NCF31_CHUKWUDI045,5773.22
FDQ58_CHUKWUDI035,5714.92
FDT49_CHUKWUDI018,3955.1968
DRG13_CHUKWUDI013,6374.625
NCG55_CHUKWUDI013,4615.697
FDW12_CHUKWUDI013,5775.128
FDY15_CHUKWUDI035,5901.6904
FDY39_CHUKWUDI019,1335.4191
FDV51_CHUKWUDI027,9621.386
FDT40_CHUKWUDI013,4766.6763
FDV09_CHUKWUDI035,5773.22
FDO03_CHUKWUDI045,9462.642
FDG45_CHUKWUDI045,8240.097
DRF13_CHUKWUDI046,5773.22
FDZ21_CHUKWUDI010,492.16315
FDB56_CHUKWUDI049,7443.5635
NCK42_CHUKWUDI027,14541.928
NCL19_CHUKWUDI013,6132.956
NCZ06_CHUKWUDI019,1203.4487
NCS30_CHUKWUDI010,781.1615
FDG32_CHUKWUDI019,1165.1434
DRM23_CHUKWUDI017,6835.875
FDM14_CHUKWUDI046,4107.4805
FDP09_CHUKWUDI049,8508.125
FDC50_CHUKWUDI046,3724.1675
FDP01_CHUKWUDI035,5862.235
DRF01_CHUKWUDI013,5749.3945
FDU40_CHUKWUDI045,7386.524
FDI21_CHUKWUDI013,1964.517
FDY31_CHUKWUDI035,5714.92
NCM54_CHUKWUDI013,5020.0444
FDR52_CHUKWUDI019,1244.4181
FDZ31_CHUKWUDI027,13709.217
FDM24_CHUKWUDI045,5714.92
NCR50_CHUKWUDI046,5989.573
NCU18_CHUKWUDI018,4533.161
FDK22_CHUKWUDI035,8304.476
DRB25_CHUKWUDI010,678.0731
FDL13_CHUKWUDI019,1523.2239
FDS02_CHUKWUDI019,1033.9565
FDR25_CHUKWUDI017,10042.752
NCQ29_CHUKWUDI019,1653.0618
FDE35_CHUKWUDI013,1957.0238
FDL02_CHUKWUDI049,4160.22
FDA44_CHUKWUDI013,2021.1334
FDR27_CHUKWUDI018,4668.0396
NCB30_CHUKWUDI045,7590.051
FDF16_CHUKWUDI013,5714.92
FDF11_CHUKWUDI045,9462.642
NCW42_CHUKWUDI017,8590.091
FDE05_CHUKWUDI013,5773.22
FDG09_CHUKWUDI018,6347.8794
FDY33_CHUKWUDI049,6458.2104
FDR46_CHUKWUDI046,5901.6904
FDZ12_CHUKWUDI010,1064.8419
FDB22_CHUKWUDI010,851.1108
FDH19_CHUKWUDI019,1331.1943
FDW45_CHUKWUDI049,5993.26
DRM37_CHUKWUDI018,6598.872
FDV37_CHUKWUDI049,7426.3555
FDH57_CHUKWUDI035,4930.696
FDO24_CHUKWUDI027,9061.812
FDF35_CHUKWUDI049,3979.1516
NCL30_CHUKWUDI046,5054.0034
FDF12_CHUKWUDI017,5740.6533
NCT17_CHUKWUDI046,7280.2017
FDU27_CHUKWUDI010,330.34152
FDD39_CHUKWUDI019,1244.6302
FDW57_CHUKWUDI049,6932.9575
NCN14_CHUKWUDI019,1323.4602
FDX57_CHUKWUDI010,503.83798
FDK33_CHUKWUDI018,7567.064
DRF36_CHUKWUDI049,7441.8857
FDF12_CHUKWUDI018,5213.769
NCO29_CHUKWUDI018,5886.302
NCN05_CHUKWUDI035,7381.613
NCU06_CHUKWUDI019,1217.8324
FDF52_CHUKWUDI017,7381.613
FDA08_CHUKWUDI045,6303.127
FDA51_CHUKWUDI046,4297.3154
FDZ26_CHUKWUDI017,9346.714
FDX43_CHUKWUDI017,6189.1343
FDD40_CHUKWUDI045,7432.5684
FDP21_CHUKWUDI027,11454.757
FDG35_CHUKWUDI019,1186.766
NCE43_CHUKWUDI017,6982.9805
DRO47_CHUKWUDI010,660.39954
FDJ46_CHUKWUDI018,6579.265
DRM37_CHUKWUDI035,7382.8823
FDJ55_CHUKWUDI049,9380.676
FDU48_CHUKWUDI035,5054.0034
FDR43_CHUKWUDI010,338.72617
FDO25_CHUKWUDI018,7881.989
FDQ39_CHUKWUDI035,7425.9795
NCT53_CHUKWUDI019,1181.4525
DRK23_CHUKWUDI027,12166.9375
FDJ52_CHUKWUDI035,5967.489
FDH44_CHUKWUDI046,5919.3296
FDA08_CHUKWUDI046,6303.127
NCP54_CHUKWUDI018,4304.773
FDA36_CHUKWUDI045,7269.1714
FDH26_CHUKWUDI045,5203.4585
NCY18_CHUKWUDI027,10478.134
FDD47_CHUKWUDI010,1489.0509
NCO26_CHUKWUDI049,4462.996
DRF27_CHUKWUDI035,5773.22
FDJ21_CHUKWUDI013,5958.785
FDZ44_CHUKWUDI019,694.1162
FDX26_CHUKWUDI045,7425.9795
NCX42_CHUKWUDI035,6189.1343
NCM29_CHUKWUDI045,4930.696
FDD14_CHUKWUDI049,7247.429
NCS18_CHUKWUDI046,4176.886
FDZ12_CHUKWUDI019,951.7958
FDR28_CHUKWUDI049,6679.856
FDO58_CHUKWUDI013,6335.1694
NCS30_CHUKWUDI046,4852.7197
FDI45_CHUKWUDI049,6990.876
NCA17_CHUKWUDI045,5862.235
DRD37_CHUKWUDI013,1839.9528
FDR03_CHUKWUDI017,7805.7153
FDU19_CHUKWUDI049,6964.987
FDQ09_CHUKWUDI013,4429.9434
FDM28_CHUKWUDI019,1343.9031
DRQ35_CHUKWUDI017,4838.4365
FDF11_CHUKWUDI035,9462.642
FDH57_CHUKWUDI017,4930.696
NCN06_CHUKWUDI013,6189.06
FDZ03_CHUKWUDI018,6320.011
FDZ51_CHUKWUDI010,482.78128
FDG35_CHUKWUDI046,6878.4575
DRL11_CHUKWUDI049,6025.789
DRZ24_CHUKWUDI046,4772.4854
NCZ54_CHUKWUDI046,6351.0503
FDK55_CHUKWUDI013,3234.036
FDU27_CHUKWUDI013,2050.2148
NCZ06_CHUKWUDI017,10123.249
FDX31_CHUKWUDI045,9460.557
FDG53_CHUKWUDI010,985.42346
FDC47_CHUKWUDI019,1333.2595
FDN39_CHUKWUDI027,9345.621
FDY25_CHUKWUDI046,7280.2017
FDA35_CHUKWUDI046,4830.7856
FDT34_CHUKWUDI018,3955.1968
FDY03_CHUKWUDI046,4522.955
FDG50_CHUKWUDI013,2959.6965
FDA14_CHUKWUDI046,6098.4814
FDX08_CHUKWUDI049,6958.8467
NCN06_CHUKWUDI035,6247.4346
NCJ54_CHUKWUDI035,9416.598
FDX51_CHUKWUDI045,7502.4224
FDL14_CHUKWUDI010,880.78204
FDT21_CHUKWUDI045,8951.097
FDL43_CHUKWUDI013,2035.5411
FDT28_CHUKWUDI017,6098.4814
FDX60_CHUKWUDI013,2091.0725
NCX18_CHUKWUDI018,6358.9985
FDB22_CHUKWUDI027,9243.465
FDE45_CHUKWUDI046,6815.64
FDU50_CHUKWUDI017,4278.1606
DRF36_CHUKWUDI046,7298.679
DRN35_CHUKWUDI013,1847.4459
FDS46_CHUKWUDI019,662.0938
FDG17_CHUKWUDI017,8297.27
FDL57_CHUKWUDI045,10189.856
FDR46_CHUKWUDI027,9121.923
NCK54_CHUKWUDI017,4630.248
FDJ26_CHUKWUDI045,8636.135
FDW01_CHUKWUDI027,9003.646
NCK18_CHUKWUDI035,6317.678
FDQ49_CHUKWUDI046,6171.8984
FDW49_CHUKWUDI035,6943.525
NCO42_CHUKWUDI027,9472.328
FDM10_CHUKWUDI045,8590.091
NCC42_CHUKWUDI049,5456.007
FDD50_CHUKWUDI049,6796.4194
FDL09_CHUKWUDI027,9585.439
FDH35_CHUKWUDI049,6375.905
FDE36_CHUKWUDI018,5618.7183
DRD12_CHUKWUDI013,3030.6284
FDT60_CHUKWUDI018,4293.6294
FDI02_CHUKWUDI018,4218.7617
FDA39_CHUKWUDI010,287.66827
FDJ04_CHUKWUDI013,4954.0933
FDV19_CHUKWUDI018,5483.433
NCP41_CHUKWUDI010,718.2833
FDO24_CHUKWUDI010,1130.5386
FDT11_CHUKWUDI046,7591.041
NCS54_CHUKWUDI010,1222.8209
NCN41_CHUKWUDI019,729.23584
NCA30_CHUKWUDI046,7259.2236
FDQ49_CHUKWUDI017,5919.3296
FDV20_CHUKWUDI018,4232.9067
FDH57_CHUKWUDI010,991.1152
NCO05_CHUKWUDI013,3594.1072
DRA24_CHUKWUDI017,6393.544
FDV44_CHUKWUDI046,7300.357
DRI03_CHUKWUDI018,6219.12
FDH21_CHUKWUDI019,898.65765
NCR17_CHUKWUDI017,4501.704
FDU34_CHUKWUDI018,4213.104
FDV12_CHUKWUDI013,3732.43
FDK09_CHUKWUDI027,15180.137
FDV19_CHUKWUDI046,6351.0503
FDX56_CHUKWUDI019,1258.6094
FDK26_CHUKWUDI019,1303.329
FDH58_CHUKWUDI018,4091.86
FDV20_CHUKWUDI049,5020.0444
FDW39_CHUKWUDI035,6795.0864
DRM59_CHUKWUDI017,5714.92
FDT24_CHUKWUDI010,424.63367
FDR09_CHUKWUDI035,10123.249
FDI14_CHUKWUDI017,5348.8467
FDS03_CHUKWUDI010,422.56927
DRK13_CHUKWUDI027,13491.478
FDQ14_CHUKWUDI049,5773.22
FDU31_CHUKWUDI049,8366.428
FDA28_CHUKWUDI035,5216.8354
NCQ06_CHUKWUDI017,10125.334
FDQ58_CHUKWUDI046,5714.92
FDR34_CHUKWUDI017,9481.12
NCX29_CHUKWUDI019,838.5546
FDB27_CHUKWUDI045,7234.811
FDE05_CHUKWUDI046,5807.695
FDA33_CHUKWUDI035,5714.92
FDE11_CHUKWUDI019,1058.8666
FDL22_CHUKWUDI049,3204.9543
FDH17_CHUKWUDI013,3724.1675
DRC25_CHUKWUDI010,524.5642
NCE43_CHUKWUDI027,10379.134
FDX26_CHUKWUDI027,12100.958
FDG53_CHUKWUDI035,4930.696
FDW52_CHUKWUDI013,6514.3213
FDT48_CHUKWUDI018,6588.734
NCF30_CHUKWUDI017,5020.0444
DRI51_CHUKWUDI018,6269.6226
FDB17_CHUKWUDI019,1307.5914
NCC31_CHUKWUDI035,5740.6533
DRA24_CHUKWUDI019,1143.3618
FDZ26_CHUKWUDI027,14787.384
FDC21_CHUKWUDI013,4176.886
FDV01_CHUKWUDI027,9610.686
FDX16_CHUKWUDI045,5901.6904
FDA21_CHUKWUDI045,7407.502
NCT42_CHUKWUDI018,5289.149
FDJ32_CHUKWUDI013,1944.5514
FDX03_CHUKWUDI013,1952.6719
NCR50_CHUKWUDI027,9610.686
FDU02_CHUKWUDI019,1062.5724
NCI55_CHUKWUDI013,5081.431
FDQ16_CHUKWUDI049,4332.669
FDM20_CHUKWUDI017,9416.598
FDE05_CHUKWUDI019,939.2087
NCY54_CHUKWUDI049,6902.1357
FDE32_CHUKWUDI013,1944.1898
FDY59_CHUKWUDI049,3436.242
FDO19_CHUKWUDI010,430.45746
FDG26_CHUKWUDI045,10123.249
FDV50_CHUKWUDI018,4419.8706
NCX05_CHUKWUDI013,4560.0044
FDH53_CHUKWUDI010,488.40073
NCR05_CHUKWUDI035,7419.902
FDZ48_CHUKWUDI018,4011.994
FDC34_CHUKWUDI018,5675.626
FDR19_CHUKWUDI049,6205.6416
DRJ01_CHUKWUDI046,5967.489
FDO36_CHUKWUDI035,6911.4956
FDH58_CHUKWUDI049,4560.0044
FDH60_CHUKWUDI027,12252.784
FDI35_CHUKWUDI035,7425.9795
NCI17_CHUKWUDI013,3594.1072
FDZ25_CHUKWUDI046,6636.26
FDR11_CHUKWUDI045,6025.789
FDU59_CHUKWUDI027,9585.439
FDW59_CHUKWUDI013,3126.0547
FDX26_CHUKWUDI017,7425.9795
FDM09_CHUKWUDI046,6808.368
FDG34_CHUKWUDI010,460.45428
FDT37_CHUKWUDI035,10143.8125
FDY25_CHUKWUDI017,7407.502
NCV29_CHUKWUDI046,6815.64
FDQ13_CHUKWUDI013,3126.0547
NCA41_CHUKWUDI049,7441.8857
NCJ05_CHUKWUDI027,9133.671
FDC22_CHUKWUDI018,6771.8784
FDA03_CHUKWUDI035,6063.503
FDX31_CHUKWUDI019,1315.2867
NCC19_CHUKWUDI035,7277.908
NCZ54_CHUKWUDI010,945.6297
NCQ54_CHUKWUDI035,6503.2427
FDN01_CHUKWUDI027,11232.778
FDP21_CHUKWUDI017,7323.9526
FDH10_CHUKWUDI035,7386.524
FDX25_CHUKWUDI017,7425.9795
FDR23_CHUKWUDI019,1199.5118
FDQ58_CHUKWUDI045,5714.92
FDX50_CHUKWUDI046,4193.193
FDM15_CHUKWUDI027,9156.973
FDZ59_CHUKWUDI018,5810.911
FDP34_CHUKWUDI035,6421.294
NCZ30_CHUKWUDI049,4700.725
FDS27_CHUKWUDI035,7465.9463
FDA46_CHUKWUDI045,7407.502
FDS57_CHUKWUDI019,767.8144
NCX06_CHUKWUDI027,13096.479
FDG02_CHUKWUDI017,7381.613
FDW52_CHUKWUDI017,6572.696
FDI21_CHUKWUDI010,442.10092
NCH07_CHUKWUDI049,6458.2104
FDL28_CHUKWUDI035,9027.879
FDT60_CHUKWUDI017,4830.7856
NCR41_CHUKWUDI046,3724.1675
FDP24_CHUKWUDI046,4954.0933
FDZ15_CHUKWUDI049,4748.4043
FDQ25_CHUKWUDI049,6964.987
NCI43_CHUKWUDI013,2021.3088
NCK29_CHUKWUDI013,4700.725
FDX19_CHUKWUDI045,9435.076
NCT17_CHUKWUDI045,7407.502
DRA59_CHUKWUDI049,7443.5635
FDN28_CHUKWUDI046,3569.825
FDS43_CHUKWUDI035,7407.502
FDE16_CHUKWUDI027,14246.723
FDW40_CHUKWUDI018,5569.452
DRD25_CHUKWUDI010,781.1615
FDA56_CHUKWUDI046,4772.4854
FDP07_CHUKWUDI045,7382.8823
FDW50_CHUKWUDI035,6636.26
FDI58_CHUKWUDI046,3436.242
DRF48_CHUKWUDI045,7269.1714
FDJ26_CHUKWUDI027,13860.3545
FDS14_CHUKWUDI013,5909.1143
FDB37_CHUKWUDI027,12784.138
FDM40_CHUKWUDI046,5807.695
FDD26_CHUKWUDI035,7427.657
FDD03_CHUKWUDI017,9416.598
NCA05_CHUKWUDI049,5919.3296
FDS48_CHUKWUDI046,6098.4814
FDU51_CHUKWUDI045,6943.525
NCB06_CHUKWUDI013,6095.885
FDS20_CHUKWUDI045,7381.613
FDS27_CHUKWUDI019,1278.419
FDT26_CHUKWUDI049,4871.712
FDF44_CHUKWUDI035,4872.3955
FDD26_CHUKWUDI019,1335.4191
DRG37_CHUKWUDI018,5418.1646
FDL14_CHUKWUDI049,5740.6533
NCO54_CHUKWUDI013,2021.1334
NCJ05_CHUKWUDI017,5862.235
FDW31_CHUKWUDI017,7410.449
FDU23_CHUKWUDI018,5747.734
NCN43_CHUKWUDI013,4916.7173
DRG23_CHUKWUDI013,5773.22
FDC11_CHUKWUDI013,3217.1816
FDA04_CHUKWUDI027,14811.87
DRA12_CHUKWUDI013,5017.8936
FDC56_CHUKWUDI018,4473.0728
DRI59_CHUKWUDI017,7809.5586
FDA22_CHUKWUDI035,6278.4316
FDA21_CHUKWUDI046,7280.2017
FDA32_CHUKWUDI019,1314.408
FDA10_CHUKWUDI049,5081.431
NCK19_CHUKWUDI046,7254.3125
FDA47_CHUKWUDI045,6096.0327
NCE43_CHUKWUDI010,924.1922
NCL31_CHUKWUDI035,5215.0996
FDN39_CHUKWUDI017,6336.449
FDB40_CHUKWUDI049,6029.029
FDW50_CHUKWUDI045,6636.26
FDR12_CHUKWUDI018,6269.6226
FDA02_CHUKWUDI027,8206.018
FDD04_CHUKWUDI017,5927.6147
NCG07_CHUKWUDI019,1221.1927
NCD07_CHUKWUDI049,4501.704
FDZ33_CHUKWUDI027,9121.923
DRA24_CHUKWUDI035,6393.544
NCE06_CHUKWUDI018,5546.6104
DRN11_CHUKWUDI017,5749.3945
FDV28_CHUKWUDI013,1868.0452
DRJ47_CHUKWUDI046,6847.6694
FDT37_CHUKWUDI017,10143.8125
FDF17_CHUKWUDI049,7241.9805
FDB27_CHUKWUDI049,7250.7173
FDR28_CHUKWUDI035,6572.696
FDQ44_CHUKWUDI018,4262.678
NCK19_CHUKWUDI045,7381.613
FDN38_CHUKWUDI045,9117.22
FDZ58_CHUKWUDI017,4954.0933
FDI33_CHUKWUDI046,3230.0898
FDR37_CHUKWUDI045,7472.024
NCD54_CHUKWUDI013,5919.3296
FDE16_CHUKWUDI049,8560.477
FDE20_CHUKWUDI017,6436.934
FDT55_CHUKWUDI027,9279.411
NCQ30_CHUKWUDI017,4772.4854
FDA32_CHUKWUDI049,8508.125
FDZ51_CHUKWUDI013,3694.9485
FDS23_CHUKWUDI049,4783.3184
NCH18_CHUKWUDI035,9560.206
FDV20_CHUKWUDI017,5181.342
FDB58_CHUKWUDI027,9773.775
FDU13_CHUKWUDI049,5740.6533
FDW07_CHUKWUDI049,3204.9543
FDR57_CHUKWUDI035,5967.489
NCL54_CHUKWUDI017,6982.9805
FDQ07_CHUKWUDI027,14147.08
FDP07_CHUKWUDI018,6813.862
FDN12_CHUKWUDI017,4560.0044
FDQ12_CHUKWUDI045,9416.598
NCZ29_CHUKWUDI010,729.23584
FDO31_CHUKWUDI013,1957.0238
FDS45_CHUKWUDI013,3862.0713
FDA34_CHUKWUDI018,6076.5283
FDJ38_CHUKWUDI046,7300.357
FDS52_CHUKWUDI046,3635.422
FDP21_CHUKWUDI019,1277.7286
FDY08_CHUKWUDI045,4898.129
FDN60_CHUKWUDI035,6351.0503
DRB48_CHUKWUDI010,302.88867
FDB03_CHUKWUDI035,9273.04
FDI22_CHUKWUDI035,8571.612
DRD49_CHUKWUDI045,9300.67
FDQ10_CHUKWUDI045,6982.9805
NCV06_CHUKWUDI035,7407.502
FDJ10_CHUKWUDI035,5013.074
FDK26_CHUKWUDI035,7315.216
FDE10_CHUKWUDI010,589.2732
FDL38_CHUKWUDI010,475.32126
FDA31_CHUKWUDI035,6820.82
