ID,Prediction
1803_2015-03-01,5.687027e-06
1804_2015-03-01,4.9892474e-06
1805_2015-03-01,5.0277404e-06
1806_2015-03-01,5.230271e-06
1807_2015-03-01,5.5232854e-06
1808_2015-03-01,8.830147e-06
1809_2015-03-01,1.0108056e-05
1810_2015-03-01,1.123199e-05
1811_2015-03-01,9.664607e-06
1812_2015-03-01,1.0166109e-05
1813_2015-03-01,1.2979125e-05
1814_2015-03-01,1.5882031e-05
1815_2015-03-01,2.417577e-05
1816_2015-03-01,1.749952e-05
1817_2015-03-01,1.5157222e-05
1818_2015-03-01,1.0274677e-05
1819_2015-03-01,7.775289e-06
1820_2015-03-01,8.028561e-06
1821_2015-03-01,7.6058604e-06
1822_2015-03-01,7.862891e-06
1823_2015-03-01,8.235766e-06
1824_2015-03-01,8.677041e-06
1825_2015-03-01,1.1734291e-05
1826_2015-03-01,1.2054467e-05
1827_2015-03-01,1.1621709e-05
1828_2015-03-01,1.3829312e-05
1829_2015-03-01,7.815799e-06
1830_2015-03-01,6.7511282e-06
1831_2015-03-01,6.935861e-05
1832_2015-03-01,6.5775326e-05
1833_2015-03-01,3.763372e-05
1834_2015-03-01,2.9969699e-05
1835_2015-03-01,5.293516e-05
1836_2015-03-01,3.4602726e-05
1837_2015-03-01,2.5221692e-05
1838_2015-03-01,1.8485645e-05
1839_2015-03-01,1.2504605e-05
1840_2015-03-01,1.1785621e-05
1841_2015-03-01,8.737042e-06
1842_2015-03-01,6.4066166e-06
1843_2015-03-01,6.065387e-06
1844_2015-03-01,6.6164357e-06
1845_2015-03-01,6.1747487e-06
1846_2015-03-01,5.931679e-06
1847_2015-03-01,5.915088e-06
1848_2015-03-01,6.603368e-06
1849_2015-03-01,7.3884644e-06
1850_2015-03-01,7.6489805e-06
1851_2015-03-01,7.439676e-06
1852_2015-03-01,5.734988e-06
1853_2015-03-01,5.5301375e-06
1854_2015-03-01,5.6230933e-06
1855_2015-03-01,6.1610203e-06
1856_2015-03-01,5.261398e-06
1857_2015-03-01,6.383393e-06
1858_2015-03-01,8.764624e-06
1859_2015-03-01,7.3751735e-06
1860_2015-03-01,6.8089853e-06
1861_2015-03-01,5.834824e-06
1862_2015-03-01,5.8079436e-06
1863_2015-03-01,7.0476167e-06
1864_2015-03-01,5.59134e-06
1865_2015-03-01,7.030211e-06
1866_2015-03-01,1.0584099e-05
1867_2015-03-01,1.16113615e-05
1868_2015-03-01,1.1769537e-05
1869_2015-03-01,1.07822325e-05
1870_2015-03-01,1.637163e-05
1871_2015-03-01,2.3397834e-05
1872_2015-03-01,2.7181415e-05
1873_2015-03-01,2.0672966e-05
1874_2015-03-01,1.4361205e-05
1875_2015-03-01,1.18742055e-05
1876_2015-03-01,1.11886075e-05
1877_2015-03-01,1.7118458e-05
1878_2015-03-01,8.750509e-06
1879_2015-03-01,6.788432e-06
1880_2015-03-01,6.5971926e-06
1881_2015-03-01,9.3052295e-06
1882_2015-03-01,1.2396816e-05
1883_2015-03-01,1.273507e-05
1884_2015-03-01,1.7834998e-05
1885_2015-03-01,1.914193e-05
1886_2015-03-01,1.0372766e-05
1887_2015-03-01,8.6208136e-05
1888_2015-03-01,0.00014503348
1889_2015-03-01,7.077358e-05
1890_2015-03-01,5.1623403e-05
1891_2015-03-01,3.3284618e-05
1892_2015-03-01,3.3942793e-05
1893_2015-03-01,3.8394875e-05
1894_2015-03-01,2.072923e-05
1895_2015-03-01,1.9894496e-05
1896_2015-03-01,1.3102969e-05
1897_2015-03-01,1.2820553e-05
1898_2015-03-01,1.0076372e-05
1899_2015-03-01,6.6510597e-06
1900_2015-03-01,6.164917e-06
1901_2015-03-01,6.759168e-06
1902_2015-03-01,6.5325394e-06
1903_2015-03-01,5.9440636e-06
1904_2015-03-01,6.0680372e-06
1905_2015-03-01,8.336828e-06
1906_2015-03-01,1.0859753e-05
1907_2015-03-01,1.23113405e-05
1908_2015-03-01,1.1888664e-05
1909_2015-03-01,7.2276857e-06
1910_2015-03-01,6.274625e-06
1911_2015-03-01,8.193118e-06
1912_2015-03-01,9.681655e-06
1913_2015-03-01,7.616988e-06
1914_2015-03-01,9.478294e-06
1915_2015-03-01,9.339582e-06
1916_2015-03-01,8.798742e-06
1917_2015-03-01,7.279789e-06
1918_2015-03-01,9.522071e-06
1919_2015-03-01,9.915132e-06
1920_2015-03-01,9.373543e-06
1921_2015-03-01,8.820644e-06
1922_2015-03-01,8.639182e-06
1923_2015-03-01,1.2808625e-05
1924_2015-03-01,1.2468773e-05
1925_2015-03-01,1.2928722e-05
1926_2015-03-01,1.5733136e-05
1927_2015-03-01,2.238231e-05
1928_2015-03-01,4.1343203e-05
1929_2015-03-01,4.097433e-05
1930_2015-03-01,2.8585411e-05
1931_2015-03-01,1.3235403e-05
1932_2015-03-01,1.5573794e-05
1933_2015-03-01,1.5533717e-05
1934_2015-03-01,1.9644056e-05
1935_2015-03-01,1.0975572e-05
1936_2015-03-01,7.4492464e-06
1937_2015-03-01,8.295421e-06
1938_2015-03-01,1.0598684e-05
1939_2015-03-01,1.0319417e-05
1940_2015-03-01,1.4038329e-05
1941_2015-03-01,1.9020174e-05
1942_2015-03-01,3.1089818e-05
1943_2015-03-01,1.9638324e-05
1944_2015-03-01,4.8874044e-05
1945_2015-03-01,0.00016906719
1946_2015-03-01,6.487895e-05
1947_2015-03-01,5.735969e-05
1948_2015-03-01,5.307796e-05
1949_2015-03-01,4.0021576e-05
1950_2015-03-01,4.42584e-05
1951_2015-03-01,3.639077e-05
1952_2015-03-01,3.774741e-05
1953_2015-03-01,3.039256e-05
1954_2015-03-01,1.2061183e-05
1955_2015-03-01,1.5109943e-05
1956_2015-03-01,1.2603232e-05
1957_2015-03-01,6.9285948e-06
1958_2015-03-01,5.9721388e-06
1959_2015-03-01,6.180216e-06
1960_2015-03-01,6.689245e-06
1961_2015-03-01,6.0847265e-06
1962_2015-03-01,5.9112817e-06
1963_2015-03-01,7.410623e-06
1964_2015-03-01,9.207405e-06
1965_2015-03-01,1.30920525e-05
1966_2015-03-01,9.932564e-06
1967_2015-03-01,7.2276857e-06
1968_2015-03-01,6.0445823e-06
1969_2015-03-01,7.1176064e-06
1970_2015-03-01,8.676179e-06
1971_2015-03-01,5.7813622e-06
1972_2015-03-01,6.7987785e-06
1973_2015-03-01,9.44952e-06
1974_2015-03-01,9.956843e-06
1975_2015-03-01,1.278478e-05
1976_2015-03-01,1.3007662e-05
1977_2015-03-01,1.5580004e-05
1978_2015-03-01,7.752048e-06
1979_2015-03-01,8.844803e-06
1980_2015-03-01,9.727995e-06
1981_2015-03-01,1.229509e-05
1982_2015-03-01,1.2924925e-05
1983_2015-03-01,1.6742133e-05
1984_2015-03-01,2.8893604e-05
1985_2015-03-01,4.3117172e-05
1986_2015-03-01,6.569816e-05
1987_2015-03-01,2.8819413e-05
1988_2015-03-01,2.9830753e-05
1989_2015-03-01,1.6445474e-05
1990_2015-03-01,9.680676e-06
1991_2015-03-01,1.4929353e-05
1992_2015-03-01,1.7654826e-05
1993_2015-03-01,1.7677436e-05
1994_2015-03-01,1.2712586e-05
1995_2015-03-01,9.250267e-06
1996_2015-03-01,8.1400885e-06
1997_2015-03-01,9.429139e-06
1998_2015-03-01,1.3906161e-05
1999_2015-03-01,1.6310574e-05
2000_2015-03-01,2.1538408e-05
2001_2015-03-01,7.815158e-06
2002_2015-03-01,3.4573008e-05
2003_2015-03-01,5.222746e-05
2004_2015-03-01,0.00052191305
2005_2015-03-01,7.6151984e-05
2006_2015-03-01,7.8504265e-05
2007_2015-03-01,8.270969e-05
2008_2015-03-01,4.3771048e-05
2009_2015-03-01,4.4886623e-05
2010_2015-03-01,3.909667e-05
2011_2015-03-01,4.0139144e-05
2012_2015-03-01,3.713065e-05
2013_2015-03-01,1.8605893e-05
2014_2015-03-01,1.7551365e-05
2015_2015-03-01,1.0578882e-05
2016_2015-03-01,6.688754e-06
2017_2015-03-01,6.8294835e-06
2018_2015-03-01,6.947002e-06
2019_2015-03-01,8.1913995e-06
2020_2015-03-01,7.923185e-06
2021_2015-03-01,1.1333964e-05
2022_2015-03-01,8.943977e-06
2023_2015-03-01,7.3759334e-06
2024_2015-03-01,9.715905e-06
2025_2015-03-01,1.0103295e-05
2026_2015-03-01,8.2291e-06
2027_2015-03-01,7.620091e-06
2028_2015-03-01,7.75281e-06
2029_2015-03-01,7.717622e-06
2030_2015-03-01,7.7908835e-06
2031_2015-03-01,9.406883e-06
2032_2015-03-01,1.0920674e-05
2033_2015-03-01,1.2124369e-05
2034_2015-03-01,1.2696737e-05
2035_2015-03-01,1.3301161e-05
2036_2015-03-01,1.4485869e-05
2037_2015-03-01,9.313539e-06
2038_2015-03-01,1.0184381e-05
2039_2015-03-01,1.1288216e-05
2040_2015-03-01,1.4259696e-05
2041_2015-03-01,1.9026542e-05
2042_2015-03-01,3.8170463e-05
2043_2015-03-01,3.7386864e-05
2044_2015-03-01,6.5789e-05
2045_2015-03-01,4.0735384e-05
2046_2015-03-01,4.079626e-05
2047_2015-03-01,2.9515631e-05
2048_2015-03-01,1.9392051e-05
2049_2015-03-01,1.1574479e-05
2050_2015-03-01,1.12875705e-05
2051_2015-03-01,1.4671626e-05
2052_2015-03-01,1.1174276e-05
2053_2015-03-01,1.1951732e-05
2054_2015-03-01,1.2213228e-05
2055_2015-03-01,1.18003545e-05
2056_2015-03-01,1.19277975e-05
2057_2015-03-01,1.3981094e-05
2058_2015-03-01,1.9977599e-05
2059_2015-03-01,1.576361e-05
2060_2015-03-01,1.1398807e-05
2061_2015-03-01,1.1317666e-05
2062_2015-03-01,4.401789e-05
2063_2015-03-01,0.00031324502
2064_2015-03-01,0.0002241121
2065_2015-03-01,0.00011231976
2066_2015-03-01,8.45536e-05
2067_2015-03-01,5.2920022e-05
2068_2015-03-01,4.8709382e-05
2069_2015-03-01,4.4656026e-05
2070_2015-03-01,4.255249e-05
2071_2015-03-01,4.352459e-05
2072_2015-03-01,3.647137e-05
2073_2015-03-01,2.3603998e-05
2074_2015-03-01,2.145268e-05
2075_2015-03-01,1.0824401e-05
2076_2015-03-01,6.586104e-06
2077_2015-03-01,6.417422e-06
2078_2015-03-01,7.782671e-06
2079_2015-03-01,9.682218e-06
2080_2015-03-01,1.4183679e-05
2081_2015-03-01,1.3558481e-05
2082_2015-03-01,1.0176624e-05
2083_2015-03-01,1.0899575e-05
2084_2015-03-01,1.18461885e-05
2085_2015-03-01,1.0059991e-05
2086_2015-03-01,9.545037e-06
2087_2015-03-01,9.1136235e-06
2088_2015-03-01,9.425327e-06
2089_2015-03-01,9.263005e-06
2090_2015-03-01,9.640498e-06
2091_2015-03-01,1.3803605e-05
2092_2015-03-01,1.7571647e-05
2093_2015-03-01,1.9920924e-05
2094_2015-03-01,2.1285026e-05
2095_2015-03-01,1.7936623e-05
2096_2015-03-01,1.7026745e-05
2097_2015-03-01,1.3718002e-05
2098_2015-03-01,2.6903284e-05
2099_2015-03-01,4.684286e-05
2100_2015-03-01,4.6661047e-05
2101_2015-03-01,8.686434e-05
2102_2015-03-01,7.008932e-05
2103_2015-03-01,0.000122033365
2104_2015-03-01,5.2320032e-05
2105_2015-03-01,5.560854e-05
2106_2015-03-01,2.942752e-05
2107_2015-03-01,2.6237041e-05
2108_2015-03-01,1.27837675e-05
2109_2015-03-01,1.2984634e-05
2110_2015-03-01,1.669198e-05
2111_2015-03-01,1.3643948e-05
2112_2015-03-01,1.1723652e-05
2113_2015-03-01,1.2716247e-05
2114_2015-03-01,1.14119575e-05
2115_2015-03-01,1.3061462e-05
2116_2015-03-01,1.6008134e-05
2117_2015-03-01,1.7656559e-05
2118_2015-03-01,1.449127e-05
2119_2015-03-01,8.337726e-06
2120_2015-03-01,3.151381e-05
2121_2015-03-01,3.6517762e-05
2122_2015-03-01,0.00021196213
2123_2015-03-01,0.0001548072
2124_2015-03-01,0.00026207787
2125_2015-03-01,0.00010198447
2126_2015-03-01,0.000107600754
2127_2015-03-01,6.2768115e-05
2128_2015-03-01,5.9549937e-05
2129_2015-03-01,5.469594e-05
2130_2015-03-01,3.5701538e-05
2131_2015-03-01,2.9276813e-05
2132_2015-03-01,3.0472022e-05
2133_2015-03-01,2.542988e-05
2134_2015-03-01,1.7043918e-05
2135_2015-03-01,1.3836197e-05
2136_2015-03-01,8.131631e-06
2137_2015-03-01,1.1348468e-05
2138_2015-03-01,9.219504e-06
2139_2015-03-01,8.815599e-06
2140_2015-03-01,1.47e-05
2141_2015-03-01,1.6066911e-05
2142_2015-03-01,1.1768314e-05
2143_2015-03-01,1.6421292e-05
2144_2015-03-01,1.5442214e-05
2145_2015-03-01,1.5695701e-05
2146_2015-03-01,1.3001262e-05
2147_2015-03-01,1.48483905e-05
2148_2015-03-01,1.3919165e-05
2149_2015-03-01,1.2356037e-05
2150_2015-03-01,1.8285624e-05
2151_2015-03-01,2.2457829e-05
2152_2015-03-01,2.3746376e-05
2153_2015-03-01,2.4839508e-05
2154_2015-03-01,2.2171018e-05
2155_2015-03-01,1.6714104e-05
2156_2015-03-01,1.9367322e-05
2157_2015-03-01,1.815894e-05
2158_2015-03-01,2.8870027e-05
2159_2015-03-01,7.175392e-05
2160_2015-03-01,7.1094684e-05
2161_2015-03-01,8.3292216e-05
2162_2015-03-01,9.827965e-05
2163_2015-03-01,7.3955474e-05
2164_2015-03-01,6.353946e-05
2165_2015-03-01,5.9856808e-05
2166_2015-03-01,4.5398476e-05
2167_2015-03-01,5.4314998e-05
2168_2015-03-01,3.3334203e-05
2169_2015-03-01,1.9133204e-05
2170_2015-03-01,1.7786675e-05
2171_2015-03-01,1.7030416e-05
2172_2015-03-01,1.38017085e-05
2173_2015-03-01,1.3055882e-05
2174_2015-03-01,1.2102374e-05
2175_2015-03-01,1.2162169e-05
2176_2015-03-01,0.00014031879
2177_2015-03-01,1.0617673e-05
2178_2015-03-01,1.1973739e-05
2179_2015-03-01,8.639232e-06
2180_2015-03-01,5.189077e-05
2181_2015-03-01,3.803043e-05
2182_2015-03-01,0.00013121197
2183_2015-03-01,2.0374722e-05
2184_2015-03-01,5.476708e-05
2185_2015-03-01,0.000109833934
2186_2015-03-01,0.00012178843
2187_2015-03-01,0.00015200883
2188_2015-03-01,0.0001407903
2189_2015-03-01,5.8008347e-05
2190_2015-03-01,6.922923e-05
2191_2015-03-01,6.0190916e-05
2192_2015-03-01,5.0987084e-05
2193_2015-03-01,3.8464103e-05
2194_2015-03-01,3.364434e-05
2195_2015-03-01,2.0948986e-05
2196_2015-03-01,1.5079841e-05
2197_2015-03-01,1.1962566e-05
2198_2015-03-01,1.2150112e-05
2199_2015-03-01,1.3264882e-05
2200_2015-03-01,1.1386074e-05
2201_2015-03-01,1.3594295e-05
2202_2015-03-01,1.2591362e-05
2203_2015-03-01,1.251354e-05
2204_2015-03-01,1.1560459e-05
2205_2015-03-01,1.4955843e-05
2206_2015-03-01,1.2384704e-05
2207_2015-03-01,1.3414294e-05
2208_2015-03-01,1.32439245e-05
2209_2015-03-01,1.2434907e-05
2210_2015-03-01,1.260447e-05
2211_2015-03-01,1.2612118e-05
2212_2015-03-01,1.6848824e-05
2213_2015-03-01,1.7840646e-05
2214_2015-03-01,1.578646e-05
2215_2015-03-01,1.7179509e-05
2216_2015-03-01,1.7760605e-05
2217_2015-03-01,1.7368277e-05
2218_2015-03-01,1.9082456e-05
2219_2015-03-01,1.7588714e-05
2220_2015-03-01,2.0938242e-05
2221_2015-03-01,3.2334603e-05
2222_2015-03-01,7.288151e-05
2223_2015-03-01,7.545839e-05
2224_2015-03-01,7.163203e-05
2225_2015-03-01,0.00011516848
2226_2015-03-01,7.202196e-05
2227_2015-03-01,0.000121769146
2228_2015-03-01,3.4039e-05
2229_2015-03-01,6.51233e-05
2230_2015-03-01,0.00025002603
2231_2015-03-01,0.00022373845
2232_2015-03-01,3.1298736e-05
2233_2015-03-01,2.556939e-05
2234_2015-03-01,1.774283e-05
2235_2015-03-01,1.9603558e-05
2236_2015-03-01,0.00011079548
2237_2015-03-01,0.000120553275
2238_2015-03-01,0.00020870153
2239_2015-03-01,0.0002472852
2240_2015-03-01,0.00014149281
2241_2015-03-01,0.00012379729
2242_2015-03-01,5.0798146e-05
2243_2015-03-01,6.191272e-05
2244_2015-03-01,0.000103715465
2245_2015-03-01,5.9498278e-05
2246_2015-03-01,3.3635966e-05
2247_2015-03-01,0.000110931855
2248_2015-03-01,0.0001269602
2249_2015-03-01,0.0001393675
2250_2015-03-01,0.00026883298
2251_2015-03-01,0.0002124449
2252_2015-03-01,7.363704e-05
2253_2015-03-01,9.4462164e-05
2254_2015-03-01,6.934624e-05
2255_2015-03-01,6.8062865e-05
2256_2015-03-01,4.0957413e-05
2257_2015-03-01,2.5948768e-05
2258_2015-03-01,2.9479204e-05
2259_2015-03-01,2.4130575e-05
2260_2015-03-01,1.5255021e-05
2261_2015-03-01,1.8192914e-05
2262_2015-03-01,1.4571743e-05
2263_2015-03-01,1.7554881e-05
2264_2015-03-01,1.8509283e-05
2265_2015-03-01,1.8163184e-05
2266_2015-03-01,1.5662341e-05
2267_2015-03-01,1.9162331e-05
2268_2015-03-01,2.2305538e-05
2269_2015-03-01,1.9892808e-05
2270_2015-03-01,1.654117e-05
2271_2015-03-01,1.6590491e-05
2272_2015-03-01,2.0161335e-05
2273_2015-03-01,2.27825e-05
2274_2015-03-01,1.6833374e-05
2275_2015-03-01,2.85946e-05
2276_2015-03-01,3.0287503e-05
2277_2015-03-01,2.9606968e-05
2278_2015-03-01,3.320178e-05
2279_2015-03-01,3.3633303e-05
2280_2015-03-01,2.5627149e-05
2281_2015-03-01,2.8177106e-05
2282_2015-03-01,2.590246e-05
2283_2015-03-01,3.2227723e-05
2284_2015-03-01,4.7047e-05
2285_2015-03-01,9.802815e-05
2286_2015-03-01,0.00012911123
2287_2015-03-01,0.00013880029
2288_2015-03-01,0.00017835767
2289_2015-03-01,0.00020850879
2290_2015-03-01,0.000120119286
2291_2015-03-01,4.4588112e-05
2292_2015-03-01,0.00021612883
2293_2015-03-01,0.00024814776
2294_2015-03-01,0.00030109135
2295_2015-03-01,0.0003624297
2296_2015-03-01,0.0002557015
2297_2015-03-01,0.0001529463
2298_2015-03-01,0.00013736813
2299_2015-03-01,0.0001161856
2300_2015-03-01,0.00018247409
2301_2015-03-01,0.00017362622
2302_2015-03-01,0.00032423643
2303_2015-03-01,0.00027014234
2304_2015-03-01,0.00013165362
2305_2015-03-01,5.6959056e-05
2306_2015-03-01,9.90416e-05
2307_2015-03-01,0.00010045666
2308_2015-03-01,2.1969721e-05
2309_2015-03-01,3.4671466e-05
2310_2015-03-01,2.4315541e-05
2311_2015-03-01,3.260713e-05
2312_2015-03-01,3.5995574e-05
2313_2015-03-01,3.124172e-05
2314_2015-03-01,0.00017181809
2315_2015-03-01,0.00014769673
2316_2015-03-01,0.00026612065
2317_2015-03-01,0.00018415417
2318_2015-03-01,0.00018252978
2319_2015-03-01,0.0001307567
2320_2015-03-01,5.861848e-05
2321_2015-03-01,9.862034e-05
2322_2015-03-01,6.7194436e-05
2323_2015-03-01,4.8618655e-05
2324_2015-03-01,3.051768e-05
2325_2015-03-01,4.2304662e-05
2326_2015-03-01,3.1639353e-05
2327_2015-03-01,2.064615e-05
2328_2015-03-01,1.9802768e-05
2329_2015-03-01,1.8287717e-05
2330_2015-03-01,2.2501217e-05
2331_2015-03-01,2.3997705e-05
2332_2015-03-01,1.9555422e-05
2333_2015-03-01,1.8092494e-05
2334_2015-03-01,2.3284712e-05
2335_2015-03-01,2.6155873e-05
2336_2015-03-01,2.0364854e-05
2337_2015-03-01,1.6638913e-05
2338_2015-03-01,1.4028559e-05
2339_2015-03-01,1.4186925e-05
2340_2015-03-01,1.4996261e-05
2341_2015-03-01,2.1075468e-05
2342_2015-03-01,2.4448796e-05
2343_2015-03-01,3.0288165e-05
2344_2015-03-01,2.6913958e-05
2345_2015-03-01,3.3235232e-05
2346_2015-03-01,3.800708e-05
2347_2015-03-01,2.7744689e-05
2348_2015-03-01,3.0441668e-05
2349_2015-03-01,2.7522827e-05
2350_2015-03-01,3.2048978e-05
2351_2015-03-01,5.2001236e-05
2352_2015-03-01,9.227477e-05
2353_2015-03-01,0.00018730921
2354_2015-03-01,0.00017988867
2355_2015-03-01,0.00021396241
2356_2015-03-01,0.00023127899
2357_2015-03-01,0.00017765907
2358_2015-03-01,5.954284e-05
2359_2015-03-01,0.0003396212
2360_2015-03-01,0.00032515236
2361_2015-03-01,0.00040947573
2362_2015-03-01,0.0004901318
2363_2015-03-01,0.00034584024
2364_2015-03-01,0.0001701256
2365_2015-03-01,0.00026335128
2366_2015-03-01,0.000257231
2367_2015-03-01,0.000282536
2368_2015-03-01,0.00030777036
2369_2015-03-01,0.0002617909
2370_2015-03-01,0.00026511375
2371_2015-03-01,0.00021339295
2372_2015-03-01,8.592761e-05
2373_2015-03-01,5.8614176e-05
2374_2015-03-01,0.0001241729
2375_2015-03-01,1.7552838e-05
2376_2015-03-01,1.0650562e-05
2377_2015-03-01,1.6437289e-05
2378_2015-03-01,1.9965257e-05
2379_2015-03-01,2.9616487e-05
2380_2015-03-01,2.3531178e-05
2381_2015-03-01,3.353271e-05
2382_2015-03-01,3.245707e-05
2383_2015-03-01,3.7789006e-05
2384_2015-03-01,5.067404e-05
2385_2015-03-01,0.0001675511
2386_2015-03-01,0.00016429994
2387_2015-03-01,0.00017252335
2388_2015-03-01,0.0002552779
2389_2015-03-01,0.00012641767
2390_2015-03-01,0.00011909363
2391_2015-03-01,0.00011486434
2392_2015-03-01,0.000119833974
2393_2015-03-01,7.533523e-05
2394_2015-03-01,6.136501e-05
2395_2015-03-01,3.822386e-05
2396_2015-03-01,4.252089e-05
2397_2015-03-01,3.222763e-05
2398_2015-03-01,2.7970797e-05
2399_2015-03-01,2.3463865e-05
2400_2015-03-01,1.9339435e-05
2401_2015-03-01,3.396092e-05
2402_2015-03-01,3.4251534e-05
2403_2015-03-01,1.830349e-05
2404_2015-03-01,1.9198547e-05
2405_2015-03-01,3.123472e-05
2406_2015-03-01,4.479806e-05
2407_2015-03-01,2.4294286e-05
2408_2015-03-01,1.8047534e-05
2409_2015-03-01,1.63109e-05
2410_2015-03-01,1.4362986e-05
2411_2015-03-01,1.5069161e-05
2412_2015-03-01,1.5826965e-05
2413_2015-03-01,1.9806055e-05
2414_2015-03-01,2.6505502e-05
2415_2015-03-01,2.4106494e-05
2416_2015-03-01,2.5989679e-05
2417_2015-03-01,2.2666429e-05
2418_2015-03-01,2.5697507e-05
2419_2015-03-01,2.8997172e-05
2420_2015-03-01,2.5492014e-05
2421_2015-03-01,3.75378e-05
2422_2015-03-01,5.3597636e-05
2423_2015-03-01,6.626975e-05
2424_2015-03-01,0.00016891556
2425_2015-03-01,0.00019616002
2426_2015-03-01,0.0002142198
2427_2015-03-01,0.00022241253
2428_2015-03-01,0.00017723505
2429_2015-03-01,0.00022798026
2430_2015-03-01,0.00029102026
2431_2015-03-01,0.00038324666
2432_2015-03-01,0.00085023703
2433_2015-03-01,0.0005642578
2434_2015-03-01,0.0003912402
2435_2015-03-01,0.00037504008
2436_2015-03-01,0.00035968158
2437_2015-03-01,0.00037513804
2438_2015-03-01,0.00019907186
2439_2015-03-01,0.00016325162
2440_2015-03-01,0.00029581014
2441_2015-03-01,0.0003416186
2442_2015-03-01,0.00017781617
2443_2015-03-01,9.537143e-05
2444_2015-03-01,0.00013105429
2445_2015-03-01,9.7907076e-05
2446_2015-03-01,1.4332938e-05
2447_2015-03-01,1.4800352e-05
2448_2015-03-01,1.3928128e-05
2449_2015-03-01,1.7720104e-05
2450_2015-03-01,1.6745758e-05
2451_2015-03-01,2.6628404e-05
2452_2015-03-01,2.4850407e-05
2453_2015-03-01,2.4571817e-05
2454_2015-03-01,3.1231353e-05
2455_2015-03-01,5.421135e-05
2456_2015-03-01,3.860488e-05
2457_2015-03-01,3.2696717e-05
2458_2015-03-01,3.444351e-05
2459_2015-03-01,5.9138798e-05
2460_2015-03-01,0.00022257608
2461_2015-03-01,0.00017983653
2462_2015-03-01,0.00017768194
2463_2015-03-01,0.00016745256
2464_2015-03-01,7.879346e-05
2465_2015-03-01,5.5785247e-05
2466_2015-03-01,6.962634e-05
2467_2015-03-01,7.3335286e-05
2468_2015-03-01,6.1676124e-05
2469_2015-03-01,7.356896e-05
2470_2015-03-01,5.11553e-05
2471_2015-03-01,4.459934e-05
2472_2015-03-01,3.112663e-05
2473_2015-03-01,2.4157585e-05
2474_2015-03-01,1.9555888e-05
2475_2015-03-01,4.1176845e-05
2476_2015-03-01,4.1756473e-05
2477_2015-03-01,3.414118e-05
2478_2015-03-01,1.7632598e-05
2479_2015-03-01,2.0440484e-05
2480_2015-03-01,3.4979024e-05
2481_2015-03-01,4.5167704e-05
2482_2015-03-01,2.48592e-05
2483_2015-03-01,2.1129683e-05
2484_2015-03-01,1.486759e-05
2485_2015-03-01,1.3829153e-05
2486_2015-03-01,1.33101075e-05
2487_2015-03-01,1.4352785e-05
2488_2015-03-01,1.870813e-05
2489_2015-03-01,2.0033403e-05
2490_2015-03-01,2.0895453e-05
2491_2015-03-01,2.1776876e-05
2492_2015-03-01,2.1583788e-05
2493_2015-03-01,2.185229e-05
2494_2015-03-01,2.9648701e-05
2495_2015-03-01,2.7439724e-05
2496_2015-03-01,8.5223044e-05
2497_2015-03-01,5.6827703e-05
2498_2015-03-01,7.046844e-05
2499_2015-03-01,0.00017515253
2500_2015-03-01,0.00022384473
2501_2015-03-01,0.0005068192
2502_2015-03-01,0.00039062864
2503_2015-03-01,0.0002951439
2504_2015-03-01,0.00049957907
2505_2015-03-01,0.00038914898
2506_2015-03-01,0.0006410152
2507_2015-03-01,0.00093864393
2508_2015-03-01,0.0004652297
2509_2015-03-01,0.00026477803
2510_2015-03-01,0.00036266993
2511_2015-03-01,0.0002523825
2512_2015-03-01,0.0003018366
2513_2015-03-01,0.00021979133
2514_2015-03-01,0.00015639176
2515_2015-03-01,0.00016979322
2516_2015-03-01,0.00013763494
2517_2015-03-01,0.000105274965
2518_2015-03-01,4.7392066e-05
2519_2015-03-01,5.805361e-05
2520_2015-03-01,2.854757e-05
2521_2015-03-01,1.8088509e-05
2522_2015-03-01,1.7407792e-05
2523_2015-03-01,1.4288718e-05
2524_2015-03-01,1.1321476e-05
2525_2015-03-01,1.2383534e-05
2526_2015-03-01,2.173903e-05
2527_2015-03-01,2.0508824e-05
2528_2015-03-01,3.32823e-05
2529_2015-03-01,2.5674286e-05
2530_2015-03-01,3.1388798e-05
2531_2015-03-01,3.3041513e-05
2532_2015-03-01,3.534944e-05
2533_2015-03-01,3.8456765e-05
2534_2015-03-01,8.1840546e-05
2535_2015-03-01,0.00017991543
2536_2015-03-01,0.00022893453
2537_2015-03-01,0.00025518736
2538_2015-03-01,0.000128058
2539_2015-03-01,9.510244e-05
2540_2015-03-01,6.456018e-05
2541_2015-03-01,0.00013708221
2542_2015-03-01,0.000108471264
2543_2015-03-01,9.485518e-05
2544_2015-03-01,0.000119061944
2545_2015-03-01,8.709816e-05
2546_2015-03-01,4.8760874e-05
2547_2015-03-01,4.242441e-05
2548_2015-03-01,3.547679e-05
2549_2015-03-01,4.299785e-05
2550_2015-03-01,4.3524633e-05
2551_2015-03-01,4.8761944e-05
2552_2015-03-01,4.2458814e-05
2553_2015-03-01,3.31098e-05
2554_2015-03-01,3.120212e-05
2555_2015-03-01,2.6727372e-05
2556_2015-03-01,3.5431218e-05
2557_2015-03-01,2.4968755e-05
2558_2015-03-01,1.9378316e-05
2559_2015-03-01,1.8195344e-05
2560_2015-03-01,1.6915687e-05
2561_2015-03-01,1.2995647e-05
2562_2015-03-01,1.5395412e-05
2563_2015-03-01,1.9596326e-05
2564_2015-03-01,2.057294e-05
