Item_ID,Store_ID,Item_Store_ID,Item_Weight,Item_Sugar_Content,Item_Visibility,Item_Type,Item_Price,Store_Start_Year,Store_Size,Store_Location_Type,Store_Type,Item_Store_Returns
FDN45,BABATUNJI045,FDN45_BABATUNJI045,19.35,Low Sugar,0.118342285,Snack Foods,556.52,2009,,Cluster 2,Supermarket Type1,4474.18
FDN46,BABATUNJI013,FDN46_BABATUNJI013,7.21,Normal Sugar,0.144511119,Snack Foods,251.33,1994,High,Cluster 3,Supermarket Type1,6151.99
FDN46,BABATUNJI018,FDN46_BABATUNJI018,7.21,Normal Sugar,0.145220646,Snack Foods,257.83,2016,Medium,Cluster 3,Supermarket Type2,4613.99
FDN46,BABATUNJI049,FDN46_BABATUNJI049,7.21,Normal Sugar,0.144856342,Snack Foods,251.33,2006,Medium,Cluster 1,Supermarket Type1,2819.66
FDN49,BABATUNJI010,FDN49_BABATUNJI010,17.25,Normal Sugar,0.209600084,Breakfast,100.87,2005,,Cluster 3,Grocery Store,99.87
FDN50,BABATUNJI049,FDN50_BABATUNJI049,16.85,Normal Sugar,0.026561057,Canned,234.28,2006,Medium,Cluster 1,Supermarket Type1,1165.15
FDN51,BABATUNJI017,FDN51_BABATUNJI017,17.85,Normal Sugar,0.021065311,Meat,653.98,2014,,Cluster 2,Supermarket Type1,15007.13
FDN51,BABATUNJI035,FDN51_BABATUNJI035,17.85,Normal Sugar,0.020942867,Meat,650.73,2011,Small,Cluster 2,Supermarket Type1,10439.74
FDN51,BABATUNJI045,FDN51_BABATUNJI045,17.85,Normal Sugar,0.020989308,Meat,651.98,2009,,Cluster 2,Supermarket Type1,11744.71
FDN56,BABATUNJI013,FDN56_BABATUNJI013,5.46,Normal Sugar,0.106968096,Fruits and Vegetables,356.7,1994,High,Cluster 3,Supermarket Type1,5779.14
FDN56,BABATUNJI017,FDN56_BABATUNJI017,5.46,Normal Sugar,0.107662745,Fruits and Vegetables,359.7,2014,,Cluster 2,Supermarket Type1,10835.9
FDN56,BABATUNJI019,FDN56_BABATUNJI019,,Normal Sugar,0.187443314,Fruits and Vegetables,364.7,1992,Small,Cluster 1,Grocery Store,722.39
FDN56,BABATUNJI027,FDN56_BABATUNJI027,,Normal Sugar,0.106538757,Fruits and Vegetables,363.7,1992,Medium,Cluster 3,Supermarket Type3,14447.86
FDN56,BABATUNJI035,FDN56_BABATUNJI035,5.46,Normal Sugar,0.107036943,Fruits and Vegetables,360.7,2011,Small,Cluster 2,Supermarket Type1,722.39
FDN56,BABATUNJI045,FDN56_BABATUNJI045,5.46,Normal Sugar,0.107274301,Fruits and Vegetables,363.95,2009,,Cluster 2,Supermarket Type1,9752.31
FDN56,BABATUNJI046,FDN56_BABATUNJI046,5.46,Normal Sugar,0.107057186,Fruits and Vegetables,362.45,2004,Small,Cluster 1,Supermarket Type1,5056.75
FDN56,BABATUNJI049,FDN56_BABATUNJI049,5.46,Normal Sugar,0.107223632,Fruits and Vegetables,362.2,2006,Medium,Cluster 1,Supermarket Type1,8307.52
FDN57,BABATUNJI018,FDN57_BABATUNJI018,18.25,Low Sugar,0.054455125,Snack Foods,355.04,2016,Medium,Cluster 3,Supermarket Type2,2127.23
FDN57,BABATUNJI019,FDN57_BABATUNJI019,,Low Sugar,0.094957079,Snack Foods,358.79,1992,Small,Cluster 1,Grocery Store,1418.15
FDN57,BABATUNJI035,FDN57_BABATUNJI035,18.25,Low Sugar,0.054223942,Snack Foods,355.04,2011,Small,Cluster 2,Supermarket Type1,5318.08
FDN57,BABATUNJI045,FDN57_BABATUNJI045,18.25,Low Sugar,0.054344186,Snack Foods,350.54,2009,,Cluster 2,Supermarket Type1,4254.46
FDN57,BABATUNJI046,FDN57_BABATUNJI046,18.25,Low Sugar,0.054234197,Snack Foods,355.04,2004,Small,Cluster 1,Supermarket Type1,5672.62
FDN57,BABATUNJI049,FDN57_BABATUNJI049,18.25,Low Sugar,0.054318517,Snack Foods,352.29,2006,Medium,Cluster 1,Supermarket Type1,15954.23
FDN58,BABATUNJI027,FDN58_BABATUNJI027,,Normal Sugar,0.056596985,Snack Foods,577.5,1992,Medium,Cluster 3,Supermarket Type3,23169.84
FDN58,BABATUNJI035,FDN58_BABATUNJI035,13.8,Normal Sugar,0.056861638,Snack Foods,579,2011,Small,Cluster 2,Supermarket Type1,17956.63
FDN60,BABATUNJI017,FDN60_BABATUNJI017,15.1,Low Sugar,0.095696334,Baking Goods,399.4,2014,,Cluster 2,Supermarket Type1,6734.57
FDN60,BABATUNJI018,FDN60_BABATUNJI018,15.1,Low Sugar,0.095545715,Baking Goods,393.4,2016,Medium,Cluster 3,Supermarket Type2,11092.23
FDN60,BABATUNJI019,FDN60_BABATUNJI019,,Low Sugar,0.166609517,Baking Goods,394.15,1992,Small,Cluster 1,Grocery Store,792.3
FDN60,BABATUNJI027,FDN60_BABATUNJI027,,Low Sugar,0.094697274,Baking Goods,396.15,1992,Medium,Cluster 3,Supermarket Type3,10696.08
FDN60,BABATUNJI035,FDN60_BABATUNJI035,15.1,Low Sugar,0.095140088,Baking Goods,399.9,2011,Small,Cluster 2,Supermarket Type1,7130.72
FDN60,BABATUNJI045,FDN60_BABATUNJI045,15.1,Low Sugar,0.095351065,Baking Goods,396.65,2009,,Cluster 2,Supermarket Type1,6338.42
FDN60,BABATUNJI046,FDN60_BABATUNJI046,15.1,Low Sugar,0.095158081,Baking Goods,398.15,2004,Small,Cluster 1,Supermarket Type1,7130.72
FDO01,BABATUNJI018,FDO01_BABATUNJI018,21.1,Normal Sugar,0.020803054,Breakfast,324.5,2016,Medium,Cluster 3,Supermarket Type2,3212.49
FDO01,BABATUNJI046,FDO01_BABATUNJI046,21.1,Normal Sugar,0.020718655,Breakfast,326.25,2004,Small,Cluster 1,Supermarket Type1,5461.22
FDO01,BABATUNJI049,FDO01_BABATUNJI049,21.1,Normal Sugar,0.020750867,Breakfast,322,2006,Medium,Cluster 1,Supermarket Type1,4818.73
FDO03,BABATUNJI019,FDO03_BABATUNJI019,,Normal Sugar,0.064577332,Meat,576.34,1992,Small,Cluster 1,Grocery Store,1717.76
FDO03,BABATUNJI027,FDO03_BABATUNJI027,,Normal Sugar,0.03670437,Meat,570.34,1992,Medium,Cluster 3,Supermarket Type3,23476.11
FDO03,BABATUNJI045,FDO03_BABATUNJI045,10.395,Normal Sugar,0.036957777,Meat,576.34,2009,,Cluster 2,Supermarket Type1,11451.76
FDO08,BABATUNJI010,FDO08_BABATUNJI010,11.1,Normal Sugar,0.090008963,Fruits and Vegetables,410.13,2005,,Cluster 3,Grocery Store,411.13
FDO08,BABATUNJI013,FDO08_BABATUNJI013,11.1,Normal Sugar,0.05373063,Fruits and Vegetables,412.88,1994,High,Cluster 3,Supermarket Type1,3700.18
FDO08,BABATUNJI017,FDO08_BABATUNJI017,11.1,Normal Sugar,0.054079556,Fruits and Vegetables,414.88,2014,,Cluster 2,Supermarket Type1,6578.1
FDO08,BABATUNJI018,FDO08_BABATUNJI018,11.1,Normal Sugar,0,Fruits and Vegetables,413.88,2016,Medium,Cluster 3,Supermarket Type2,4933.58
FDO08,BABATUNJI019,FDO08_BABATUNJI019,,Normal Sugar,0.09415375,Fruits and Vegetables,414.38,1992,Small,Cluster 1,Grocery Store,1644.53
FDO08,BABATUNJI035,FDO08_BABATUNJI035,11.1,Normal Sugar,0.053765212,Fruits and Vegetables,407.88,2011,Small,Cluster 2,Supermarket Type1,4522.45
FDO09,BABATUNJI019,FDO09_BABATUNJI019,,Normal Sugar,0,Snack Foods,657.23,1992,Small,Cluster 1,Grocery Store,1972.43
FDO09,BABATUNJI027,FDO09_BABATUNJI027,,Normal Sugar,0.124668026,Snack Foods,652.73,1992,Medium,Cluster 3,Supermarket Type3,13807.03
FDO10,BABATUNJI010,FDO10_BABATUNJI010,13.65,Normal Sugar,0.021343732,Snack Foods,145.9,2005,,Cluster 3,Grocery Store,286.29
FDO10,BABATUNJI013,FDO10_BABATUNJI013,13.65,Normal Sugar,0.012741089,Snack Foods,144.15,1994,High,Cluster 3,Supermarket Type1,858.88
FDO11,BABATUNJI027,FDO11_BABATUNJI027,,Normal Sugar,0.030118338,Breads,622.02,1992,Medium,Cluster 3,Supermarket Type3,8715.32
FDO12,BABATUNJI017,FDO12_BABATUNJI017,15.75,Low Sugar,0.055241242,Baking Goods,491.36,2014,,Cluster 2,Supermarket Type1,7829.81
FDO12,BABATUNJI018,FDO12_BABATUNJI018,15.75,Low Sugar,0.055154296,Baking Goods,488.86,2016,Medium,Cluster 3,Supermarket Type2,2936.18
FDO12,BABATUNJI035,FDO12_BABATUNJI035,15.75,Low Sugar,0.054920146,Baking Goods,489.61,2011,Small,Cluster 2,Supermarket Type1,12234.08
FDO12,BABATUNJI049,FDO12_BABATUNJI049,15.75,Low Sugar,0.055015935,Baking Goods,485.86,2006,Medium,Cluster 1,Supermarket Type1,6851.08
FDO13,BABATUNJI013,FDO13_BABATUNJI013,7.865,Low Sugar,0.06100886,Breakfast,415.13,1994,High,Cluster 3,Supermarket Type1,9044.89
FDO13,BABATUNJI017,FDO13_BABATUNJI017,7.865,Low Sugar,0.061405051,Breakfast,415.88,2014,,Cluster 2,Supermarket Type1,4933.58
FDO13,BABATUNJI019,FDO13_BABATUNJI019,,Low Sugar,0.106907604,Breakfast,407.13,1992,Small,Cluster 1,Grocery Store,1233.39
FDO13,BABATUNJI045,FDO13_BABATUNJI045,7.865,Low Sugar,0.061183503,Breakfast,411.38,2009,,Cluster 2,Supermarket Type1,4111.32
FDO13,BABATUNJI049,FDO13_BABATUNJI049,7.865,Low Sugar,0.061154604,Breakfast,413.38,2006,Medium,Cluster 1,Supermarket Type1,2877.92
FDO16,BABATUNJI010,FDO16_BABATUNJI010,5.48,Low Sugar,0.02528802,Frozen Foods,208.31,2005,,Cluster 3,Grocery Store,1040.31
FDO19,BABATUNJI010,FDO19_BABATUNJI010,17.7,Normal Sugar,0.027779381,Fruits and Vegetables,125.26,2005,,Cluster 3,Grocery Store,243.02
FDO19,BABATUNJI013,FDO19_BABATUNJI013,17.7,Normal Sugar,0.016582833,Fruits and Vegetables,126.26,1994,High,Cluster 3,Supermarket Type1,3645.26
FDO20,BABATUNJI017,FDO20_BABATUNJI017,12.85,Normal Sugar,0.152988295,Fruits and Vegetables,634.35,2014,,Cluster 2,Supermarket Type1,5677.61
FDO20,BABATUNJI035,FDO20_BABATUNJI035,12.85,Normal Sugar,0.152099033,Fruits and Vegetables,631.6,2011,Small,Cluster 2,Supermarket Type1,8831.84
FDO21,BABATUNJI017,FDO21_BABATUNJI017,11.6,Normal Sugar,0.009818244,Snack Foods,557.85,2014,,Cluster 2,Supermarket Type1,12939.82
FDO21,BABATUNJI035,FDO21_BABATUNJI035,11.6,Normal Sugar,0.009761175,Snack Foods,567.35,2011,Small,Cluster 2,Supermarket Type1,4500.81
FDO22,BABATUNJI010,FDO22_BABATUNJI010,13.5,Normal Sugar,0.029893094,Snack Foods,202.74,2005,,Cluster 3,Grocery Store,399.48
FDO22,BABATUNJI013,FDO22_BABATUNJI013,13.5,Normal Sugar,0.017844609,Snack Foods,203.49,1994,High,Cluster 3,Supermarket Type1,2996.1
FDO23,BABATUNJI013,FDO23_BABATUNJI013,17.85,Low Sugar,0.146305498,Breads,235.36,1994,High,Cluster 3,Supermarket Type1,4018.1
FDO24,BABATUNJI010,FDO24_BABATUNJI010,11.1,Low Sugar,0.294948897,Baking Goods,397.65,2005,,Cluster 3,Grocery Store,1980.76
FDO24,BABATUNJI013,FDO24_BABATUNJI013,11.1,Low Sugar,0.176069023,Baking Goods,391.9,1994,High,Cluster 3,Supermarket Type1,4753.81
FDO24,BABATUNJI027,FDO24_BABATUNJI027,,Low Sugar,0.175362333,Baking Goods,397.4,1992,Medium,Cluster 3,Supermarket Type3,11092.23
FDO24,BABATUNJI035,FDO24_BABATUNJI035,11.1,Low Sugar,0.176182345,Baking Goods,395.4,2011,Small,Cluster 2,Supermarket Type1,4753.81
FDO24,BABATUNJI045,FDO24_BABATUNJI045,11.1,Low Sugar,0.176573035,Baking Goods,393.65,2009,,Cluster 2,Supermarket Type1,7526.87
FDO24,BABATUNJI046,FDO24_BABATUNJI046,11.1,Low Sugar,0.176215665,Baking Goods,397.15,2004,Small,Cluster 1,Supermarket Type1,6734.57
FDO24,BABATUNJI049,FDO24_BABATUNJI049,11.1,Low Sugar,0,Baking Goods,391.15,2006,Medium,Cluster 1,Supermarket Type1,5942.27
FDO25,BABATUNJI018,FDO25_BABATUNJI018,6.3,Low Sugar,0.127968205,Canned,524.07,2016,Medium,Cluster 3,Supermarket Type2,9962.03
FDO25,BABATUNJI027,FDO25_BABATUNJI027,,Low Sugar,0.126831854,Canned,522.57,1992,Medium,Cluster 3,Supermarket Type3,11534.99
FDO25,BABATUNJI035,FDO25_BABATUNJI035,6.3,Low Sugar,0.127424932,Canned,520.32,2011,Small,Cluster 2,Supermarket Type1,5767.49
FDO25,BABATUNJI049,FDO25_BABATUNJI049,6.3,Low Sugar,0.127647181,Canned,519.82,2006,Medium,Cluster 1,Supermarket Type1,5243.18
FDO27,BABATUNJI046,FDO27_BABATUNJI046,6.175,Normal Sugar,0.179077475,Meat,235.94,2004,Small,Cluster 1,Supermarket Type1,3355.63
FDO27,BABATUNJI049,FDO27_BABATUNJI049,6.175,Normal Sugar,0.179355893,Meat,235.44,2006,Medium,Cluster 1,Supermarket Type1,1438.13
FDO28,BABATUNJI013,FDO28_BABATUNJI013,5.765,Low Sugar,0.072238195,Frozen Foods,300.02,1994,High,Cluster 3,Supermarket Type1,4217.84
FDO28,BABATUNJI019,FDO28_BABATUNJI019,,Low Sugar,0.126585095,Frozen Foods,306.02,1992,Small,Cluster 1,Grocery Store,301.27
FDO28,BABATUNJI049,FDO28_BABATUNJI049,5.765,Low Sugar,0.072410764,Frozen Foods,306.27,2006,Medium,Cluster 1,Supermarket Type1,2711.47
FDO31,BABATUNJI013,FDO31_BABATUNJI013,6.76,Normal Sugar,0.028958563,Fruits and Vegetables,195.99,1994,High,Cluster 3,Supermarket Type1,4394.28
FDO32,BABATUNJI013,FDO32_BABATUNJI013,6.36,Low Sugar,0.120443298,Fruits and Vegetables,113.52,1994,High,Cluster 3,Supermarket Type1,2796.36
FDO33,BABATUNJI018,FDO33_BABATUNJI018,14.75,Low Sugar,0.089686322,Snack Foods,288.38,2016,Medium,Cluster 3,Supermarket Type2,4554.07
FDO34,BABATUNJI010,FDO34_BABATUNJI010,17.7,Low Sugar,0.050111641,Snack Foods,414.95,2005,,Cluster 3,Grocery Store,419.45
FDO34,BABATUNJI013,FDO34_BABATUNJI013,17.7,Low Sugar,0.029914022,Snack Foods,415.7,1994,High,Cluster 3,Supermarket Type1,6291.81
FDO34,BABATUNJI017,FDO34_BABATUNJI017,17.7,Low Sugar,0.030108283,Snack Foods,414.95,2014,,Cluster 2,Supermarket Type1,10905.8
FDO34,BABATUNJI018,FDO34_BABATUNJI018,17.7,Low Sugar,0.030060895,Snack Foods,416.2,2016,Medium,Cluster 3,Supermarket Type2,5033.45
FDO34,BABATUNJI027,FDO34_BABATUNJI027,,Low Sugar,0.029793955,Snack Foods,418.2,1992,Medium,Cluster 3,Supermarket Type3,14261.44
FDO34,BABATUNJI035,FDO34_BABATUNJI035,17.7,Low Sugar,0.029933275,Snack Foods,422.7,2011,Small,Cluster 2,Supermarket Type1,13003.07
FDO34,BABATUNJI045,FDO34_BABATUNJI045,17.7,Low Sugar,0.029999653,Snack Foods,424.45,2009,,Cluster 2,Supermarket Type1,5033.45
FDO36,BABATUNJI019,FDO36_BABATUNJI019,,Low Sugar,0.136417078,Baking Goods,449.42,1992,Small,Cluster 1,Grocery Store,449.42
FDO36,BABATUNJI027,FDO36_BABATUNJI027,,Low Sugar,0.07753654,Baking Goods,452.17,1992,Medium,Cluster 3,Supermarket Type3,8089.47
FDO36,BABATUNJI035,FDO36_BABATUNJI035,19.7,Low Sugar,0.077899109,Baking Goods,444.42,2011,Small,Cluster 2,Supermarket Type1,6741.23
FDO36,BABATUNJI049,FDO36_BABATUNJI049,19.7,Low Sugar,0.078034976,Baking Goods,445.17,2006,Medium,Cluster 1,Supermarket Type1,9887.13
FDO37,BABATUNJI017,FDO37_BABATUNJI017,8.06,Low Sugar,0.021497594,Breakfast,575.83,2014,,Cluster 2,Supermarket Type1,3465.49
FDO37,BABATUNJI027,FDO37_BABATUNJI027,,Low Sugar,0.021273161,Breakfast,572.83,1992,Medium,Cluster 3,Supermarket Type3,18482.61
FDO37,BABATUNJI035,FDO37_BABATUNJI035,8.06,Low Sugar,0.021372636,Breakfast,579.33,2011,Small,Cluster 2,Supermarket Type1,13284.37
FDO37,BABATUNJI045,FDO37_BABATUNJI045,8.06,Low Sugar,0.021420031,Breakfast,580.08,2009,,Cluster 2,Supermarket Type1,7508.56
FDO39,BABATUNJI018,FDO39_BABATUNJI018,6.985,Normal Sugar,0.137926458,Meat,461.9,2016,Medium,Cluster 3,Supermarket Type2,10106.84
FDO39,BABATUNJI027,FDO39_BABATUNJI027,,Normal Sugar,0.136701678,Meat,455.4,1992,Medium,Cluster 3,Supermarket Type3,14700.86
FDO39,BABATUNJI045,FDO39_BABATUNJI045,6.985,Normal Sugar,0.137645467,Meat,463.15,2009,,Cluster 2,Supermarket Type1,7350.43
FDO39,BABATUNJI046,FDO39_BABATUNJI046,6.985,Normal Sugar,0.137366883,Meat,462.4,2004,Small,Cluster 1,Supermarket Type1,9647.44
FDO39,BABATUNJI049,FDO39_BABATUNJI049,6.985,Normal Sugar,0.137580452,Meat,457.15,2006,Medium,Cluster 1,Supermarket Type1,10106.84
FDO40,BABATUNJI010,FDO40_BABATUNJI010,17.1,Low Sugar,0.054612768,Frozen Foods,375.6,2005,,Cluster 3,Grocery Store,1491.39
FDO40,BABATUNJI017,FDO40_BABATUNJI017,17.1,Low Sugar,0.032812669,Frozen Foods,367.85,2014,,Cluster 2,Supermarket Type1,5592.72
FDO40,BABATUNJI018,FDO40_BABATUNJI018,17.1,Low Sugar,0.032761024,Frozen Foods,372.1,2016,Medium,Cluster 3,Supermarket Type2,5219.87
FDO40,BABATUNJI027,FDO40_BABATUNJI027,,Low Sugar,0.032470108,Frozen Foods,372.35,1992,Medium,Cluster 3,Supermarket Type3,9321.2
FDO40,BABATUNJI046,FDO40_BABATUNJI046,17.1,Ultra Low Sugar,0.032628111,Frozen Foods,371.85,2004,Small,Cluster 1,Supermarket Type1,4101.33
FDO40,BABATUNJI049,FDO40_BABATUNJI049,17.1,Low Sugar,0.032678839,Frozen Foods,376.85,2006,Medium,Cluster 1,Supermarket Type1,7829.81
FDO44,BABATUNJI013,FDO44_BABATUNJI013,12.6,Low Sugar,0.087380432,Fruits and Vegetables,274.31,1994,High,Cluster 3,Supermarket Type1,3868.3
FDO45,BABATUNJI049,FDO45_BABATUNJI049,13.15,Normal Sugar,0.038011783,Snack Foods,224.21,2006,Medium,Cluster 1,Supermarket Type1,1757.71
FDO46,BABATUNJI017,FDO46_BABATUNJI017,9.6,Normal Sugar,0,Snack Foods,477.72,2014,,Cluster 2,Supermarket Type1,10872.51
FDO46,BABATUNJI018,FDO46_BABATUNJI018,9.6,Normal Sugar,0.014270394,Snack Foods,468.47,2016,Medium,Cluster 3,Supermarket Type2,6618.05
FDO46,BABATUNJI027,FDO46_BABATUNJI027,,Normal Sugar,0.014143673,Snack Foods,468.47,1992,Medium,Cluster 3,Supermarket Type3,7090.77
FDO46,BABATUNJI035,FDO46_BABATUNJI035,9.6,Normal Sugar,0.014209811,Snack Foods,470.47,2011,Small,Cluster 2,Supermarket Type1,4254.46
FDO46,BABATUNJI049,FDO46_BABATUNJI049,9.6,Normal Sugar,0.014234595,Snack Foods,475.72,2006,Medium,Cluster 1,Supermarket Type1,11817.95
FDO48,BABATUNJI045,FDO48_BABATUNJI045,15,Normal Sugar,0.0268952,Baking Goods,550.86,2009,,Cluster 2,Supermarket Type1,4973.53
FDO50,BABATUNJI013,FDO50_BABATUNJI013,16.25,Low Sugar,0.078103689,Canned,227.95,1994,High,Cluster 3,Supermarket Type1,4823.72
FDO50,BABATUNJI049,FDO50_BABATUNJI049,16.25,Low Sugar,0.078290271,Canned,232.95,2006,Medium,Cluster 1,Supermarket Type1,2986.11
FDO51,BABATUNJI013,FDO51_BABATUNJI013,6.785,Normal Sugar,0.041947547,Meat,103.03,1994,High,Cluster 3,Supermarket Type1,2024.03
FDO52,BABATUNJI017,FDO52_BABATUNJI017,11.6,Normal Sugar,0.07760107,Frozen Foods,427.53,2014,,Cluster 2,Supermarket Type1,7699.98
FDO52,BABATUNJI018,FDO52_BABATUNJI018,11.6,Normal Sugar,0.077478931,Frozen Foods,425.78,2016,Medium,Cluster 3,Supermarket Type2,10694.41
FDO52,BABATUNJI027,FDO52_BABATUNJI027,,Normal Sugar,0.076790922,Frozen Foods,430.28,1992,Medium,Cluster 3,Supermarket Type3,6416.65
FDO52,BABATUNJI035,FDO52_BABATUNJI035,11.6,Normal Sugar,0.077150004,Frozen Foods,425.53,2011,Small,Cluster 2,Supermarket Type1,4705.54
FDO52,BABATUNJI045,FDO52_BABATUNJI045,11.6,Normal Sugar,0.077321087,Frozen Foods,423.28,2009,,Cluster 2,Supermarket Type1,5561.09
FDO52,BABATUNJI046,FDO52_BABATUNJI046,11.6,Normal Sugar,0.077164595,Frozen Foods,431.28,2004,Small,Cluster 1,Supermarket Type1,6416.65
FDO52,BABATUNJI049,FDO52_BABATUNJI049,11.6,Normal Sugar,0.077284566,Frozen Foods,431.03,2006,Medium,Cluster 1,Supermarket Type1,10694.41
FDO56,BABATUNJI010,FDO56_BABATUNJI010,10.195,Normal Sugar,0.075291577,Fruits and Vegetables,297.95,2005,,Cluster 3,Grocery Store,878.86
FDO56,BABATUNJI018,FDO56_BABATUNJI018,10.195,Normal Sugar,0.045165796,Fruits and Vegetables,296.2,2016,Medium,Cluster 3,Supermarket Type2,4101.33
FDO56,BABATUNJI019,FDO56_BABATUNJI019,,Normal Sugar,0.078758649,Fruits and Vegetables,290.95,1992,Small,Cluster 1,Grocery Store,585.9
FDO57,BABATUNJI010,FDO57_BABATUNJI010,20.75,Low Sugar,0.181958524,Snack Foods,402.64,2005,,Cluster 3,Grocery Store,1203.43
FDO57,BABATUNJI018,FDO57_BABATUNJI018,20.75,Low Sugar,0.109153001,Snack Foods,403.39,2016,Medium,Cluster 3,Supermarket Type2,11232.05
FDO57,BABATUNJI019,FDO57_BABATUNJI019,,Low Sugar,0.19033746,Snack Foods,398.64,1992,Small,Cluster 1,Grocery Store,401.14
FDO57,BABATUNJI035,FDO57_BABATUNJI035,20.75,Low Sugar,0.108689606,Snack Foods,398.39,2011,Small,Cluster 2,Supermarket Type1,11232.05
FDO57,BABATUNJI045,FDO57_BABATUNJI045,20.75,Low Sugar,0.108930629,Snack Foods,402.39,2009,,Cluster 2,Supermarket Type1,3610.3
FDO57,BABATUNJI046,FDO57_BABATUNJI046,20.75,Low Sugar,0.108710162,Snack Foods,404.39,2004,Small,Cluster 1,Supermarket Type1,7220.6
FDO57,BABATUNJI049,FDO57_BABATUNJI049,20.75,Low Sugar,0.108879177,Snack Foods,403.89,2006,Medium,Cluster 1,Supermarket Type1,802.29
FDO58,BABATUNJI013,FDO58_BABATUNJI013,19.6,Low Sugar,0.039544237,Snack Foods,409.13,1994,High,Cluster 3,Supermarket Type1,2877.92
FDO58,BABATUNJI018,FDO58_BABATUNJI018,19.6,Low Sugar,0.039738393,Snack Foods,409.38,2016,Medium,Cluster 3,Supermarket Type2,7400.37
FDO58,BABATUNJI027,FDO58_BABATUNJI027,,Low Sugar,0.039385518,Snack Foods,412.13,1992,Medium,Cluster 3,Supermarket Type3,6578.1
FDO58,BABATUNJI035,FDO58_BABATUNJI035,19.6,Low Sugar,0.039569689,Snack Foods,414.88,2011,Small,Cluster 2,Supermarket Type1,6578.1
FDO58,BABATUNJI046,FDO58_BABATUNJI046,19.6,Low Sugar,0.039577173,Snack Foods,415.38,2004,Small,Cluster 1,Supermarket Type1,7400.37
FDO58,BABATUNJI049,FDO58_BABATUNJI049,19.6,Low Sugar,0.039638705,Snack Foods,415.13,2006,Medium,Cluster 1,Supermarket Type1,7811.5
FDO60,BABATUNJI010,FDO60_BABATUNJI010,20,Low Sugar,0.057527544,Baking Goods,107.77,2005,,Cluster 3,Grocery Store,223.04
FDO60,BABATUNJI013,FDO60_BABATUNJI013,20,Low Sugar,0.034340926,Baking Goods,113.52,1994,High,Cluster 3,Supermarket Type1,2453.47
FDP01,BABATUNJI010,FDP01_BABATUNJI010,20.75,Normal Sugar,0.105994654,Breakfast,376.42,2005,,Cluster 3,Grocery Store,1905.85
FDP01,BABATUNJI017,FDP01_BABATUNJI017,20.75,Normal Sugar,0.063684145,Breakfast,379.42,2014,,Cluster 2,Supermarket Type1,3430.53
FDP01,BABATUNJI035,FDP01_BABATUNJI035,20.75,Normal Sugar,0.063313974,Breakfast,384.42,2011,Small,Cluster 2,Supermarket Type1,4574.05
FDP03,BABATUNJI010,FDP03_BABATUNJI010,5.15,Normal Sugar,0.10239789,Meat,305.35,2005,,Cluster 3,Grocery Store,1238.39
FDP03,BABATUNJI013,FDP03_BABATUNJI013,5.15,Normal Sugar,0.06112617,Meat,306.35,1994,High,Cluster 3,Supermarket Type1,928.79
FDP03,BABATUNJI017,FDP03_BABATUNJI017,5.15,Normal Sugar,0,Meat,307.35,2014,,Cluster 2,Supermarket Type1,5263.15
FDP03,BABATUNJI046,FDP03_BABATUNJI046,5.15,Normal Sugar,0.06117708,Meat,304.6,2004,Small,Cluster 1,Supermarket Type1,8049.52
FDP03,BABATUNJI049,FDP03_BABATUNJI049,5.15,Normal Sugar,0.061272194,Meat,314.1,2006,Medium,Cluster 1,Supermarket Type1,4334.36
FDP07,BABATUNJI018,FDP07_BABATUNJI018,18.2,Low Sugar,0.090267996,Fruits and Vegetables,486.78,2016,Medium,Cluster 3,Supermarket Type2,12275.69
FDP07,BABATUNJI035,FDP07_BABATUNJI035,18.2,Low Sugar,0.089884775,Fruits and Vegetables,487.78,2011,Small,Cluster 2,Supermarket Type1,9329.52
FDP07,BABATUNJI045,FDP07_BABATUNJI045,18.2,Low Sugar,0.090084098,Fruits and Vegetables,493.03,2009,,Cluster 2,Supermarket Type1,7856.44
FDP08,BABATUNJI017,FDP08_BABATUNJI017,20.5,Normal Sugar,0.113045883,Fruits and Vegetables,485.37,2014,,Cluster 2,Supermarket Type1,7265.54
FDP08,BABATUNJI045,FDP08_BABATUNJI045,20.5,Normal Sugar,0.112638016,Fruits and Vegetables,488.87,2009,,Cluster 2,Supermarket Type1,9687.39
FDP08,BABATUNJI046,FDP08_BABATUNJI046,20.5,Normal Sugar,0.112410046,Fruits and Vegetables,480.62,2004,Small,Cluster 1,Supermarket Type1,9687.39
FDP08,BABATUNJI049,FDP08_BABATUNJI049,20.5,Normal Sugar,0.112584813,Fruits and Vegetables,480.12,2006,Medium,Cluster 1,Supermarket Type1,3874.96
FDP09,BABATUNJI018,FDP09_BABATUNJI018,19.75,Low Sugar,0.034027909,Snack Foods,530.23,2016,Medium,Cluster 3,Supermarket Type2,7964.63
FDP09,BABATUNJI019,FDP09_BABATUNJI019,,Low Sugar,0.059336763,Snack Foods,530.48,1992,Small,Cluster 1,Grocery Store,1061.95
FDP09,BABATUNJI027,FDP09_BABATUNJI027,,Low Sugar,0.033725743,Snack Foods,529.23,1992,Medium,Cluster 3,Supermarket Type3,10619.51
FDP09,BABATUNJI035,FDP09_BABATUNJI035,19.75,Ultra Low Sugar,0.033883448,Snack Foods,533.23,2011,Small,Cluster 2,Supermarket Type1,10619.51
